,producer_name,product_name,description,full_name,critic_score
256,Domaine Leroy,Vosne-Romanée Aux Genaivrières,"The 2012 Vosne-Romanee les Genevrieres was again, very reduced on the nose when I tasted it. The palate is medium-bodied with a fine line of acidity, leaning here more towards brambly red fruit infused with fine mineralite and poise towards the finish. Very elegant, but it the rigidity of its backbone suggests that it will need a couple of years in bottle. 

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Vosne-Romanée Aux Genaivrières,RP (94-96)
257,Domaine Leroy,Nuits-Saint-Georges Aux Lavières,"The 2012 Nuits Saint Georges les Lavieres was a little reduced on the nose when I tasted it out of barrel. The palate displays good matiere with thick, sappy tannins, black fruit with a saline twist, exerting a gentle but insistent grip on the finish. 

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Nuits-Saint-Georges Aux Lavières,RP (94-96)
258,Domaine Leroy,Pommard Les Vignots,"The 2012 Pommard Les Vignots has a tightly wound bouquet with briary and blackberry scents. The palate has a firm backbone, with plenty of energy. Black fruit here, brambly, with touches of dark chocolate infusing the energetic finish. This is very fine. 

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Pommard Les Vignots,RP (94-96)
259,Domaine Leroy,Corton-Charlemagne Grand Cru,"The 2011 Romanee-St-Vivant Grand Cru is blessed with a quintessential, floral bouquet that has beguiling complexity. Just allowing it to open over two or three minutes reveals hidden facets: limestone cave, dried herbs, jasmine tea and bay leaf that are all exquisitely defined. The palate is medium-bodied with a fine grip on the entry. There is plenty of concentration here, but it is brilliantly channeled and the finish fans out gloriously on the spice-tinged, animated finish. This is a sensational wine. 

Since I started visiting chateaux and growers in 1997, I have been fortunate to have ticked off most of my personal Holy Grails, yet a handful remain. One was to visit Domaine Leroy and taste with Lalou Bize-Leroy, who I have only met briefly on two occasions in London. Given the responsibility of covering Burgundy, I avowed to tick that one off as soon as possible. So, on a sultry Thursday morning, I finally pulled into the pebbled courtyard of her winery in the village of Vosne with maybe just a single butterfly fluttering around inside. Lalou was stepping out of her 4x4, beloved dogs yapping around their mother and perhaps warning her of an intruder in their midst. They are not exactly cut out to be guard dogs – no offence intended. Lalou was exactly how I remembered – with her wiry frame, like a titanium alloyed twig. Her piercing hawk-like blue eyes and angular cheekbones would give Kate Moss a run for her money. She was attired like a fashionable thirty-something and exuded the vivacity of a twenty-something with a penchant for the occasional rock climb. After pleasantries we discussed her belief in biodynamism and the ways in which the cosmos affects Mother Nature down to the Earth’s core. We toured the rudimentary winery occupied by the black-painted wooden vats and then down below to a vaulted tasting room, bottles lying hither and thither of what must constitute every wine she has made since acquiring Charles Noellat’s holdings in 1988 to establish Domaine Leroy. She was courteous to the point of occasionally scolding herself for vocally enthusing about the wines, mindful of not disturbing my perspicuity. Did the wines stand up to their reputations and let us face it, stratospheric price? The answer is “Yes.” Here was a master-class in terroir: the wines made in almost identical fashion in the winery, so that what is perceived in bottle is the interplay between Mother Nature and vine (under the guiding hand of Rudolph Steiner philosophy). Of course, one must always remain objective, and I have been around the block enough times to simply relate precisely what I find within the radius of a wineglass. And in 2011, it was clear that the wines of Lalou Bize-Leroy seemed to deliver a sensational level of quality that would make most winemakers curl up and weep, asking: “How does she do it?” I had to inquire at the end of the tasting whether they were all matured entirely in new oak, so seamlessly was the wood embroidered into each cuvee. Tasting through the entire range of 23 wines, before zooming down to Domaine d’Auvenay, the high points were scintillating Nuits-St-Georges Village Crus that transcended all my expectations and the sheer consistency of the Grand Crus, perhaps with the exception of the 2011 Latricieres-Chambertin, which I have always found wanting in the past. The Romanee-St-Vivant could be the apotheosis of the vintage, certainly one of the finest that I have tasted from the domaine and even dared “out-finesse” the Richebourg. What amazed me was the otherworldly precision, as if you could pick out each aroma or flavor from the air. Only the Chambolle-Musigny Charmes appeared unruly when compared to its peers, a little too feisty on the nose for my liking. Otherwise, this is just magic in a glass.

Importer: Martine’s Wines, Novato, CA; tel. (415) 883-0400",2009 Domaine Leroy Corton-Charlemagne Grand Cru,RP 96
260,Domaine Leroy,Clos de la Roche Grand Cru,"The 2009 Clos de la Roche sits on the razors’ edge of opulence. Here the profile gravitates towards the black end of the spectrum. Leather, licorice and sweet spices add complexity and dimension as the wine fills out its broad-shouldered frame. Elegance takes a back seat to sheer power and muscle here. It will be interesting to see how much, if at all, bottle age might be able to tame some of the wine’s more virile leanings. Anticipated maturity: 2019-2039.  

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Clos de la Roche Grand Cru,RP 96
261,Domaine Leroy,Chambolle-Musigny 1er Cru Les Charmes,"The 2009 Chambolle-Musigny Les Charmes evokes the darker, richer side of Chambolle. Layers of rich, textured fruit turn soft and sensual with time in the glass as this polished Burgundy shows off its class. This is all silk and elegance, but also quite aristocratic in the way it isn’t ready to show all of its cards just yet. Most of the Leroy 2009s demand nothing from the drinker they just provide immense pleasure but the Charmes wants to be listened to. Anticipated maturity: 2019-2039. 

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Chambolle-Musigny 1er Cru Les Charmes,RP 96
262,Domaine Leroy,Chambolle-Musigny Les Fremières,"The 2009 Chambolle-Musigny Les Fremieres is rich, seductive and incredibly primary, with little in the way of aromatic expressiveness. This is the first wine of these 2009s that is closed in on itself. With time in the glass hints of red cherries and flowers begin to emerge, yet this remains an implosive wine in need of considerable cellaring. The depth of the fruit and the elegance of the tannins are impossible to miss, but this multi-dimensional wine begs for patience. Anticipated maturity: 2019-2034.  

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Chambolle-Musigny Les Fremières,RP 96
263,Domaine Leroy,Volnay 1er Cru Les Santenots du Milieu,"The 2009 Volnay Santenots du Milieu comes across as quite dark and inward. Iron, tar, minerals, earthiness and dark fruit are some of the notes that emerge from this powerful Burgundy. The Santenots du Milieu shows remarkable inner tension and energy, with insistent mineral and floral notes that give lift to the finish. This is another strong effort, but not as exciting as Lalou Bize’s 2009s from the C?te de Nuits. Anticipated maturity: 2019-2029.  

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Volnay 1er Cru Les Santenots du Milieu,RP 96
264,Domaine Leroy,Nuits-Saint-Georges Au Bas du Combe,"The 2009 Nuits St. Georges Au Bas de Combe is a powerful, masculine wine. Dark red fruit, smoke and herbs are some of the nuances that emerge from beneath the wine’s considerable structure. The finish turns positively explosive, energetic and pointed. Anticipated maturity: 2014-2029.  

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Nuits-Saint-Georges Au Bas du Combe,RP 96
265,Domaine Leroy,Pommard Les Vignots,"The 2009 Pommard Vignots is remarkably centered and poised from start to finish. It shows terrific minerality to balance its inner sweetness. The wine literally explodes on the mid-palate and finish with compelling red fruit, rose petals and tar. The flavors continue to build through to the multi-dimensional, textured finish. This is a fabulous effort at the village level. Anticipated maturity: 2014-2029.  

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Pommard Les Vignots,RP 96
266,Domaine Leroy,Nuits-Saint-Georges 1er Cru Les Vignerondes,"The 2009 Nuits St. Georges Aux Vignerondes comes across as quite shy and introspective. Dark plums, cherries and spices are some of the notes that take shape in the glass. this is a decidedly delicate style for Nuits and today it doesn’t appear the Vignerondes has quite the stuffing to handle the 100% new oak. It is still a beautiful wine, though, and most growers (or consumers!) would be thrilled to have a wine like this in their cellars. Anticipated maturity: 2014-2029.  

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Nuits-Saint-Georges 1er Cru Les Vignerondes,RP 96
267,Domaine Leroy,Nuits-Saint-Georges Aux Lavières,"The 2009 Nuits St. Georges Aux Lavieres comes across as a touch delicate and almost fleeting. Sweet dark fruit, licorice, menthol, leather and spices are nicely woven together in this precise Burgundy. This shows lovely precision on the understated finish. Anticipated maturity: 2014-2024.  

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Nuits-Saint-Georges Aux Lavières,RP 96
268,Domaine Leroy,Nuits-Saint-Georges Aux Allots,"The 2009 Nuits St. Georges Aux Allots presents a softer, rounder style of Nuits. Crushed flowers, spices and sweet red berries sit on a core of silky tannins. This is an especially refined, textured Burgundy of immensely early appeal, even if it lacks the sheer excitement of the finest 2009s here. Still, readers looking for a good introduction to the vintage at Leroy might want to start here. Anticipated maturity: 2012-2019.  

This was my first opportunity to taste the 2009s from Domaine Leroy in bottle. Lalou Bize-Leroy was among the first, if not the first, to bottle her 2009s, so she naturally wanted to give the wines some time to recover before showing them. The wines are stunning. Readers who have an opportunity to taste them should not hesitate. As always, the style is one of textural richness and depth, but the2009s appear to have excellent underlying material as well. The attention to every detail at the Domaine is quite evident in these thrilling wines. My visit ended with a sample of the 2010 Chambertin from barrel. Why not go straight to the top? If that wine is representative of the year, Leroy fans will have another superb vintage to look forward to, although yields will be lower than the already minuscule production.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2009 Domaine Leroy Nuits-Saint-Georges Aux Allots,RP 96
269,Domaine Leroy,Chambertin Grand Cru,"The classic scents of rose petal and licorice, allied to game, cassis, and dark cherry along with ethereal, penetrating distilled herbs and berries make for a heady aromatic display in Bize-Leroy’s 2008 Chambertin, then exhibit themselves on a palate that combines richness and vivacity, textural allure with firm underlying structure, and above all density with uncanny levity. The incursion of salted red meat juices lends another layer of complexity while tugging relentlessly at your salivary glands, whereas fruit pit piquancy and chalky minerality in no way deflect the purity of this Chambertin’s inexorable fountain of fruit. This is one of those instances were a wine is so arresting it takes control of you. I felt enervated and afterward exhausted. For the few lucky enough to acquire three bottles of this, perhaps one per decade would be the proper measure. 

Lalou Bize-Leroy reports average 2008 Pinot Noir yields of 13 hectoliters per hectare, almost absurdly tiny even by her singular standards. Malos were a bit later than usual but were finished by summer, and the wines bottled – as usual – in December. Yet – also as usual – if their development was thereby in any way stunted, you certainly won’t detect it in the bottle today! The best of these display a sense of transparency; levity; and – even when rich and head-spinningly complex – a sheer sense of refreshment and invigoration that I have seldom encountered in other great wines from these sister estates. (Please note that my account of the complete 2007 red collection at Leroy was published in issue #189.)

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2008 Domaine Leroy Chambertin Grand Cru,RP 96
270,Domaine Leroy,Romanée-Saint-Vivant Grand Cru,"The remarkably maritime mingling of salt spray, alkali, kelp, iodine, and crustacean present in Bize-Leroy’s 2008 Romanee-St.-Vivant could, I think, only have come from this amazing site. Bright red raspberry and pungent ginger and black pepper, add to the invigorating and enticingly savory salinity on a buoyant palate at once subtly creamy and bright. Ocean meets forest as brooding, decadent notes of underbrush and other woodsy organic remains emerge; while musky narcissus and bitter-sweet gentian add enchanting inner-mouth perfume. All the while, there is a keenly kinetic interaction of all these elements. The finishing sense of shrimp and lobster shell reduction allied to persistently bright, downright refreshing red fruits is as uncanny as it is irresistibly coercive of the next sip. And if this wine doesn’t leave you salivating helplessly, I suspect you have glandular medical issues. My Leroy vintage tasting had reached a point where I was caught between the anticipation of those inevitably great wines that lay ahead, and a desire to simply cancel the rest of my work day and spend it sipping and contemplating this Romanee-St.-Vivant. But I still had inter alia eight Leroy grand crus to go – which signals something interesting. Madame Bize-Leroy served this ahead of all her grand crus save the Corton, perhaps because this is ultimately more delicate. It’s also less dark in color than its siblings. This should offer profound and dazzling complexity for 25 or 30 years provided you can uphold your end of the deal. 

Lalou Bize-Leroy reports average 2008 Pinot Noir yields of 13 hectoliters per hectare, almost absurdly tiny even by her singular standards. Malos were a bit later than usual but were finished by summer, and the wines bottled – as usual – in December. Yet – also as usual – if their development was thereby in any way stunted, you certainly won’t detect it in the bottle today! The best of these display a sense of transparency; levity; and – even when rich and head-spinningly complex – a sheer sense of refreshment and invigoration that I have seldom encountered in other great wines from these sister estates. (Please note that my account of the complete 2007 red collection at Leroy was published in issue #189.)

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2008 Domaine Leroy Romanée-Saint-Vivant Grand Cru,RP 96
271,Domaine Leroy,Clos de Vougeot Grand Cru,"If I was expecting density and formidable tanninity from Bize-Leroy’s 2008 Clos Vougeot – and I guess that, relatively speaking, I was – it surprised me with its remarkable sense of buoyancy and transparency. The extract and the tannic underpinnings are there, but felt in the background – or like the ground you walk on and whose support you don’t think about. Through a deep pool of grenadine, cherry and red meat juices are glimpsed heliotrope and narcissus perfume; rose hip, black tea and licorice; salt and crushed stone. An invigoratingly tart kick of berry skin and rhubarb adds to the kinetic intensity of an exhilarating finish. In 25 years I suspect this will still have sap and energy in reserve. It is a Clos Vougeot like no other I can recall. 

Lalou Bize-Leroy reports average 2008 Pinot Noir yields of 13 hectoliters per hectare, almost absurdly tiny even by her singular standards. Malos were a bit later than usual but were finished by summer, and the wines bottled – as usual – in December. Yet – also as usual – if their development was thereby in any way stunted, you certainly won’t detect it in the bottle today! The best of these display a sense of transparency; levity; and – even when rich and head-spinningly complex – a sheer sense of refreshment and invigoration that I have seldom encountered in other great wines from these sister estates. (Please note that my account of the complete 2007 red collection at Leroy was published in issue #189.)

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2008 Domaine Leroy Clos de Vougeot Grand Cru,RP 96
272,Domaine Leroy,Latricières-Chambertin Grand Cru,"Licorice, jasmine, peat, charred red meat, and fresh dark berries scent and saturate the firm but expansive palate of Bize-Leroy’s 2008 Latricieres Chambertin. Much of the same “blood of the stones” sense of mineral saturation emerges here as on the corresponding 2007, but this wine’s dark family of flavors is allied to almost blazing brightness of fresh fruit acidity in a manner that – along with its underlying firmness – calls to mind 2005. What’s more, for all of this wine’s full-court-press of flavor, dark depth, and bedrock-firm structure, it reveals an uncanny sense of sheer levity that presages future elegance. My palate just can’t shake loose its array of flavors. I’m guessing that 25 years from now this great wine and its 2005 counterpart will still seem like remarkable twins separated at birth. (Please don’t imagine them in a ring together, though, duking it out to determine a winner.) 

Lalou Bize-Leroy reports average 2008 Pinot Noir yields of 13 hectoliters per hectare, almost absurdly tiny even by her singular standards. Malos were a bit later than usual but were finished by summer, and the wines bottled – as usual – in December. Yet – also as usual – if their development was thereby in any way stunted, you certainly won’t detect it in the bottle today! The best of these display a sense of transparency; levity; and – even when rich and head-spinningly complex – a sheer sense of refreshment and invigoration that I have seldom encountered in other great wines from these sister estates. (Please note that my account of the complete 2007 red collection at Leroy was published in issue #189.)

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2008 Domaine Leroy Latricières-Chambertin Grand Cru,RP 96
273,Domaine Leroy,Vosne-Romanée 1er Cru Aux Brulées,"Hints of game and animal fur as well as musky perfume of peony and narcissus all contribute funk to the aromatic complexity of Bize-Leroy’s 2008 Vosne-Romanee Aux Brulees, whose sweet side is represented by ripe black fruits, garlanded in heliotrope and fading lily. A marine alliance of alkalinity and mouthwateringly salinity joins peat, chalk, black tea, and forest underbrush and detritus on a silken, strikingly buoyant palate that really takes one on a tour of the dark, decadent mansion of Vosne-Romanee. This finishes darkly, deeply, envelopingly – and yet, the vivacious impingement of fresh berries, piquancy of tea and fruit pit, and invigorating pungency of mineral salts offer quickening 2008 typicity as well as a striking sense of counterpoint. This fits the Burgundian saying about Pinot offering a glass of night before you go into your own long night, and I hope to meet this sinisterly profound Vosne once more before The Reaper calls me. This wine harbors 20-25 years of vigor. (About myself, I’m a little less sure.) 

Lalou Bize-Leroy reports average 2008 Pinot Noir yields of 13 hectoliters per hectare, almost absurdly tiny even by her singular standards. Malos were a bit later than usual but were finished by summer, and the wines bottled – as usual – in December. Yet – also as usual – if their development was thereby in any way stunted, you certainly won’t detect it in the bottle today! The best of these display a sense of transparency; levity; and – even when rich and head-spinningly complex – a sheer sense of refreshment and invigoration that I have seldom encountered in other great wines from these sister estates. (Please note that my account of the complete 2007 red collection at Leroy was published in issue #189.)

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2008 Domaine Leroy Vosne-Romanée 1er Cru Aux Brulées,RP 96
274,Domaine Leroy,Musigny Grand Cru,"The Leroy 2008 Musigny is firm in texture and initially relatively reticent in aroma. Roasted red meat richness and decadently game-like elements put me a bit in mind of what I had expected from the corresponding Vougeot, but a blooming profusion of musky floral perfume bespeaks Musigny. There is a subtle oiliness of texture coating the tannins here and a tiny-berry concentration of diverse red fruits is shadowed by their ethereal distilled counterparts as well as by Chartreuse-like high-toned herbal evocations. This Musigny’s sheer sappy concentration, formidable structure, and carnal depth preclude its being charming or seductive in the unforgettable manner of its 2007 predecessor. But that doesn’t mean the finish here isn’t spellbinding or that the wine won’t bewitch you. Here, I suspect, is another candidate for a quarter-century’s enthralling evolution. 

Lalou Bize-Leroy reports average 2008 Pinot Noir yields of 13 hectoliters per hectare, almost absurdly tiny even by her singular standards. Malos were a bit later than usual but were finished by summer, and the wines bottled – as usual – in December. Yet – also as usual – if their development was thereby in any way stunted, you certainly won’t detect it in the bottle today! The best of these display a sense of transparency; levity; and – even when rich and head-spinningly complex – a sheer sense of refreshment and invigoration that I have seldom encountered in other great wines from these sister estates. (Please note that my account of the complete 2007 red collection at Leroy was published in issue #189.)

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2008 Domaine Leroy Musigny Grand Cru,RP 96
275,Domaine Leroy,Savigny-lès-Beaune 1er Cru Les Narbantons,"Bize-Leroy’s 2008 Savigny-Les-Beaune Les Narbantons is one in a long line of amazing demonstrations that this site can deliver profound complexity and pleasure, but I doubt that there has been – and certainly I haven’t tasted – a more impressive instance, or indeed any more impressive young Savigny. Site-typical carnal elements in the nose are especially clean rather than gamy, and allied to suggestions of red fruit distillates, ocean spray, and forest floor. An infectiously mouthwatering savor of tiny red fruits (lingonberry, red currant, fraise du bois); red filet-mignon juices; rich beef marrow; mineral salts; leather; and brown spices floods and invigorates the texturally seamless, incipiently satiny palate in a show of palpable density and gripping persistence that somehow also leaves room for tenderness. Tea like smokiness and tannin that suffuse this Savigny similarly do not preclude a vintage-typical sense of vivacity. A vibratory, kaleidoscopic finish caps this thrilling effort that ought to be worth following for a quarter century.  

Lalou Bize-Leroy reports average 2008 Pinot Noir yields of 13 hectoliters per hectare, almost absurdly tiny even by her singular standards. Malos were a bit later than usual but were finished by summer, and the wines bottled – as usual – in December. Yet – also as usual – if their development was thereby in any way stunted, you certainly won’t detect it in the bottle today! The best of these display a sense of transparency; levity; and – even when rich and head-spinningly complex – a sheer sense of refreshment and invigoration that I have seldom encountered in other great wines from these sister estates. (Please note that my account of the complete 2007 red collection at Leroy was published in issue #189.)

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2008 Domaine Leroy Savigny-lès-Beaune 1er Cru Les Narbantons,RP 96
276,Domaine Leroy,Richebourg Grand Cru,"Wood smoke, smoked meat, game, and alkaline mineral notes pungently scent the Leroy 2008 Richebourg, then mingle with bright red fruits on a plate that shows stronger tannins – albeit fine-grained ones – than any other wine in the present collection. The invigorating, saliva-inducing salinity here mounts along with the fruit intensity on a trumpet-like finish. It’s easy at this address to become inured to complexity, but I think it’s fair to say that this Richebourg does not quite reach the level in that department of the very finest Leroy 2008s. Perhaps that will come. What is amazing for now is above all this wine’s clarion intensity and sheer palate persistence. It should be given at least 8-10 years in cellar with the confidence that it will thereafter perform brilliantly for at least an equal interval.  

Lalou Bize-Leroy reports average 2008 Pinot Noir yields of 13 hectoliters per hectare, almost absurdly tiny even by her singular standards. Malos were a bit later than usual but were finished by summer, and the wines bottled – as usual – in December. Yet – also as usual – if their development was thereby in any way stunted, you certainly won’t detect it in the bottle today! The best of these display a sense of transparency; levity; and – even when rich and head-spinningly complex – a sheer sense of refreshment and invigoration that I have seldom encountered in other great wines from these sister estates. (Please note that my account of the complete 2007 red collection at Leroy was published in issue #189.)

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040",2008 Domaine Leroy Richebourg Grand Cru,RP 96
