,producer_name,product_name,description,vintage_full_name,critic_score
1358,Pierre-Yves Colin-Morey,Chassagne-Montrachet 1er Cru Les Caillerets,"The 2010 Chassagne-Montrachet Caillerets is another frank, immediate wine. It has plenty of depth and no shortage of power, but offers a bit less in the way of finesse. Anticipated maturity: 2013+.  

Pierre-Yves Colin and Caroline Morey follow their stunning 2009s with an equally compelling set of 2010s. The 2010s have deep site-specific signatures, rich fruit and plenty of acidity. Fans of this small, but increasingly high profile address will want to flock to these wines. Pierre Yves Colin started picking on September 22. Yields were down just 5-10%, which is pretty remarkable considering the vintage. It was a difficult vintage in the cellar, as malos were late and slow. When I visited last June, virtually all of the wines were still finishing their malos. With the exception of the St. Aubins, the 2010s spent about 18 months in barrel. The St. Aubins were bottled in November 2011. All of the other 2010s were bottled in April 2012. The 2011s, which I tasted from barrel, are very promising, so there is a lot to look forward to.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP (90-92)
1359,Pierre-Yves Colin-Morey,Saint-Aubin 1er Cru En Remilly,"Once again, the 2010 St. Aubin En Remilly is strikingly beautiful and precise. Flint, wet stones, white flowers and bright fruit are some of the many notes that emerge from the glass. Elements of transparency and weightlessness make the En Remilly a sort of poor man’s Meursault Genevrieres . Year after year, this has been one of the very finest white Burgundies in its price range, not to mention a wine that often challenges offerings from more prestigious appellations. En Remilly remains one of the Colin-Morey signatures. Anticipated maturity: 2013+.  

Pierre-Yves Colin and Caroline Morey follow their stunning 2009s with an equally compelling set of 2010s. The 2010s have deep site-specific signatures, rich fruit and plenty of acidity. Fans of this small, but increasingly high profile address will want to flock to these wines. Pierre Yves Colin started picking on September 22. Yields were down just 5-10%, which is pretty remarkable considering the vintage. It was a difficult vintage in the cellar, as malos were late and slow. When I visited last June, virtually all of the wines were still finishing their malos. With the exception of the St. Aubins, the 2010s spent about 18 months in barrel. The St. Aubins were bottled in November 2011. All of the other 2010s were bottled in April 2012. The 2011s, which I tasted from barrel, are very promising, so there is a lot to look forward to.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP (90-92)
1360,Pierre-Yves Colin-Morey,Saint-Aubin 1er Cru La Chatenière,"The 2010 St. Aubin La Chateniere is rich, round and quite generous, but with no sense of weight at all. Sweet floral notes are woven throughout the fruit, giving the Chateniere an element of lift and inner perfume that is highly appealing. Anticipated maturity: 2012+.  

Pierre-Yves Colin and Caroline Morey follow their stunning 2009s with an equally compelling set of 2010s. The 2010s have deep site-specific signatures, rich fruit and plenty of acidity. Fans of this small, but increasingly high profile address will want to flock to these wines. Pierre Yves Colin started picking on September 22. Yields were down just 5-10%, which is pretty remarkable considering the vintage. It was a difficult vintage in the cellar, as malos were late and slow. When I visited last June, virtually all of the wines were still finishing their malos. With the exception of the St. Aubins, the 2010s spent about 18 months in barrel. The St. Aubins were bottled in November 2011. All of the other 2010s were bottled in April 2012. The 2011s, which I tasted from barrel, are very promising, so there is a lot to look forward to.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP (90-92)
1361,Pierre-Yves Colin-Morey,Saint-Aubin 1er Cru Les Champlots,"The 2010 St. Aubin Les Champlots is more overt and generous than the Remilly. This is a softer style, yet here, too, there is plenty of minerality and acidity to balance the richness of the fruit. Readers who appreciate the more generous, open side of Burgundy and the 2010 vintage will adore the Champlots. Anticipated maturity:  2013+.  

Pierre-Yves Colin and Caroline Morey follow their stunning 2009s with an equally compelling set of 2010s. The 2010s have deep site-specific signatures, rich fruit and plenty of acidity. Fans of this small, but increasingly high profile address will want to flock to these wines. Pierre Yves Colin started picking on September 22. Yields were down just 5-10%, which is pretty remarkable considering the vintage. It was a difficult vintage in the cellar, as malos were late and slow. When I visited last June, virtually all of the wines were still finishing their malos. With the exception of the St. Aubins, the 2010s spent about 18 months in barrel. The St. Aubins were bottled in November 2011. All of the other 2010s were bottled in April 2012. The 2011s, which I tasted from barrel, are very promising, so there is a lot to look forward to.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1362,Pierre-Yves Colin-Morey,Saint-Aubin Le Banc,"Colin-Morey’s 2010 St. Aubin Le Banc is focused, direct and quite pretty. An exotic, floral note develops in the bouquet, giving the wine a little more personality than is often the case. The minerality of the vintage comes through on the finish. The Banc is a great introduction to the wines of Pierre-Yves Colin. Anticipated maturity: 2013+.  

Pierre-Yves Colin and Caroline Morey follow their stunning 2009s with an equally compelling set of 2010s. The 2010s have deep site-specific signatures, rich fruit and plenty of acidity. Fans of this small, but increasingly high profile address will want to flock to these wines. Pierre Yves Colin started picking on September 22. Yields were down just 5-10%, which is pretty remarkable considering the vintage. It was a difficult vintage in the cellar, as malos were late and slow. When I visited last June, virtually all of the wines were still finishing their malos. With the exception of the St. Aubins, the 2010s spent about 18 months in barrel. The St. Aubins were bottled in November 2011. All of the other 2010s were bottled in April 2012. The 2011s, which I tasted from barrel, are very promising, so there is a lot to look forward to.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1363,Pierre-Yves Colin-Morey,Meursault 1er Cru Genevrières,"The 2009 Meursault Genevrieres takes hold of the palate and never lets up. This is simply marvelous juice. Layers of ripe, expressive fruit emerge from the glass in this captivating, rich Meursault. A vein of minerality appears on the mid-palate, adding freshness and proportion through to the palate staining finish. This is a showstopper from Pierre-Yves Colin-Morey. Anticipated maturity: 2014+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1364,Pierre-Yves Colin-Morey,Corton-Charlemagne Grand Cru,"The 2009 Corton-Charlemagne is magnificent. It possesses remarkable detail and nuance. This is a decidedly elegant Corton-Charlemagne that impresses for its elegance. It is cool, inward and precise from start to finish. Colin-Morey works with two parcels, one on the Aloxe side, the other on the Pernand side. Both were harvested on the same day, vinified together and aged in Chassin barrels, one of them new. Today the oak is a bit prominent, but it should integrate in another few years. Anticipated maturity: 2015+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1365,Pierre-Yves Colin-Morey,Puligny-Montrachet 1er Cru Les Folatières,"The 2009 Puligny-Montrachet Les Folatieres bursts onto the palate with an exciting array of mineral-infused fruits. It shows fabulous intensity in a weightless, beautifully articulated style. Hints of smoke and ash add additional layers of complexity. The long, clean finish makes it impossible to resist a second taste. This is one of the most backward, vibrant wines of the year. I loved it. Anticipated maturity: 2014+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1366,Pierre-Yves Colin-Morey,Chevalier-Montrachet Grand Cru,"The 2009 Chevalier-Montrachet comes across as rather quiet and introspective. It possesses gorgeous inner perfume, layers of silky fruit and an expressive finish. This shows lovely balance if not quite the pedigree of the other grand crus here. Anticipated maturity: 2015+. 

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1367,Pierre-Yves Colin-Morey,Chassagne-Montrachet Les Ancegnières,"The 2009 Chassagne-Montrachet Les Enseigneres is remarkably inward for the year. Light on its feet, it shows gorgeous inner tension that buffers the fruit in a harmonious, classy style. With time in the glass the fruit begins to emerge, hinting at what is in store for the future. The rich, textured finish is long and utterly impeccable. This is shaping up to be a beauty. The vines here are more than 80 years old. Anticipated maturity: 2014+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1368,Pierre-Yves Colin-Morey,Chassagne-Montrachet 1er Cru Les Chenevottes,"The 2009 Chassagne-Montrachet Les Chenevottes flows onto the palate with remarkable grace and transparency. This shows striking inner perfume to complement a weightless, totally elegant expression of fruit. Hints of smoke and ash add complexity on the vivid finish. Anticipated maturity: 2013+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1369,Pierre-Yves Colin-Morey,Chassagne-Montrachet 1er Cru Les Caillerets,"The 2009 Chassagne-Montrachet Caillerets presents a more up-front, juicy expression of fruit. This is quite soft, round and pleasing but has just a touch less overall complexity than the other Chassagnes I tasted. In exchange, though, it should drink well pretty much right out of the gate. I especially like the soft, polished personality here. Anticipated maturity: 2012+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300-also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1370,Pierre-Yves Colin-Morey,Meursault Les Narvaux,"The 2009 Meursault Narvaux shows the exuberance of this site in its explosive personality. It is a strikingly beautiful wine loaded with exotic pears and white stone fruits. Smoke and sweet spices are some of the notes that wrap around the enveloping, intense finish. This is a terrific villages level Burgundy. Anticipated maturity: 2013+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1371,Pierre-Yves Colin-Morey,Puligny-Montrachet 1er Cru Champ Gain,"The 2009 Puligny-Montrachet Champs Gain is a gorgeous wine at this level. It captures a gorgeous middle ground of ripe, exuberant fruit with more classic structural elements. Soft and silky through to the finish, the Champs Gain impresses for its dazzling purity and clarity. Anticipated maturity: 2012+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1372,Pierre-Yves Colin-Morey,Saint-Aubin 1er Cru En Remilly,"The 2009 St. Aubin En Remilly is the most minerally and nuanced of these 2009 St. Aubins. It possesses gorgeous precision in an understated, graceful style that is very pretty. This is an exquisite wine that also happens to be one of the very finest values in white Burgundy. It is a staple at my house. Anticipated maturity: 2013+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1373,Pierre-Yves Colin-Morey,Saint-Aubin 1er Cru La Chatenière,"The 2009 St. Aubin La Chateniere is a wonderfully understated, polished wine graced with exquisite finesse in its subtle fruit and long finish. Bright flowers and white fruit add complexity and lift on the close. Anticipated maturity: 2012+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1374,Pierre-Yves Colin-Morey,Saint-Aubin 1er Cru Les Champlots,"The 2009 St. Aubin Les Champlots shows good up front juiciness in a round, immediate style best suited for near-term drinking. It possesses excellent balance at this level, although some rough edges remain. Anticipated maturity: 2012+.  

Pierre-Yves Colin-Morey is one of Burgundy’s most exciting young producers. Colin-Morey works with six hectares of vineyards, three of which are estate owned, while the rest are sources of purchased fruit. According to Pierre-Yves Colin-Morey, the key to 2009 was picking early. The harvest started on the September 4. Colin-Morey did a long, slow press, with no batonnage once the wines were in barrel, all with the aim of preserving as much freshness as possible given the natural ripeness of the fruit. Roughly 80% of the wines were aged in 350-liter barrels, larger than the norm in Burgundy. Colin-Morey finished bottling the 2009s in April 2011. Colin-Morey told me he wasn’t enthused about the 2009s at first, but now thinks the wines have enough freshness to age well.

A Daniel Johnnes Selection, imported by Michael Skurnik, Syosset, NY; tel. (516) 677-9300; also imported by Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1375,Pierre-Yves Colin-Morey,Bâtard-Montrachet Grand Cru,"The Colin 2007 Batard-Montrachet -- from centrally-located 50 year old vines – positively crawls up the nostrils in its intense amalgam of pit fruit distillate; smoky black tea; lemon and grapefruit; and heliotrope. Citrus traverses the palate like an electric current, enlivening a dense concentrate of lightly caramelized peach, nut paste, and chalk, that is almost custard-like in texture. This finishes with tremendous force and grip. Like the corresponding Corton-Charlemagne, I have the feeling that it could exhibit something of a split personality on any given day in its youth. Today, all cylinders are certainly firing – and nearly in sync – even if the result is more formidable than loveable. Give this a few years – if you are lucky enough to acquire some bottles – and I would not be surprised to see it reward a decade of attention.

Pierre-Yves Colin – who openly pledges allegiance to Riesling virtues – does more than just talk the talk of achieving ripe fruit at low levels of potential alcohol. Finished alcohols in his collection – after half a percent or so of chaptalization – range from a (for modern times almost astonishing) 11.75% up to 12.75%. “I really can’t say,” he confesses, “why so many growers were getting fruit of 12.5% or more potential alcohol already at the end of August,” ten days before Colin even began picking, but he can say he doubts their fruit tasted ripe then! Half of the acreage he accesses is in Saint-Aubin – naturally conducive to later ripening – and was not picked until past mid-September this year. Colin believes in minimal settling, by gravity, and retaining lots of lees, but not in actively working them; favors rapid pressing, and 350- (one-third new) over 225-liter barrels; and welcomes late and protracted malo-lactic conversions – although this vintage's malos were completed by the following June. He bottled his Saint-Aubin crus at just over a year; his other premier crus this past March; and the grands crus (of which I was unfortunately unable to taste the Chevalier-Montrachet) in May, sealing them all with wax, in the belief that this will provide extra protection against harmful oxygen ingress.

For myriad further details on this relatively new estate and its rapidly-growing family of wines – nearly half of which are from contract fruit – readers are urged to consult my report in issue 180, where – having up until then not seen a label – I inadvertently left-off the “-Morey” from the winery name

A Daniel Johnnes Selection imported by Michael Skurnik Wines, Syosset, NY, tel. (516) 677 9300;Atherton Wine Imports, Menlo Park, CA, tel. (650) 328-6639 and Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1376,Pierre-Yves Colin-Morey,Corton-Charlemagne Grand Cru,"Comprising (like last year’s rendition) two barrels’ worth from each of the appellations two communes and exposures, picked same day and married in the press, Colin’s 2007 Corton-Charlemagne smells pungently of lavender, heliotrope, white pepper, ginger, and crushed stone. Coming onto the palate with an almost austere combination of pungency, chalkiness, and textural firmness, its bright lemon and white peach suffice to inject a note of sheer juiciness that  it a long, invigorating finish largely rises to the challenge of so much pungency and stoniness. This should become richer – but hopefully preserve its brash intensity – with a few years in the bottle and may well merit following for a decade or more. And in fact, it’s another of those Colin 2007s about which I wonder whether if would have shown better simply on another day. 

Pierre-Yves Colin – who openly pledges allegiance to Riesling virtues – does more than just talk the talk of achieving ripe fruit at low levels of potential alcohol. Finished alcohols in his collection – after half a percent or so of chaptalization – range from a (for modern times almost astonishing) 11.75% up to 12.75%. “I really can’t say,” he confesses, “why so many growers were getting fruit of 12.5% or more potential alcohol already at the end of August,” ten days before Colin even began picking, but he can say he doubts their fruit tasted ripe then! Half of the acreage he accesses is in Saint-Aubin – naturally conducive to later ripening – and was not picked until past mid-September this year. Colin believes in minimal settling, by gravity, and retaining lots of lees, but not in actively working them; favors rapid pressing, and 350- (one-third new) over 225-liter barrels; and welcomes late and protracted malo-lactic conversions – although this vintage's malos were completed by the following June. He bottled his Saint-Aubin crus at just over a year; his other premier crus this past March; and the grands crus (of which I was unfortunately unable to taste the Chevalier-Montrachet) in May, sealing them all with wax, in the belief that this will provide extra protection against harmful oxygen ingress.

For myriad further details on this relatively new estate and its rapidly-growing family of wines – nearly half of which are from contract fruit – readers are urged to consult my report in issue 180, where – having up until then not seen a label – I inadvertently left-off the “-Morey” from the winery name

A Daniel Johnnes Selection imported by Michael Skurnik Wines, Syosset, NY, tel. (516) 677 9300;Atherton Wine Imports, Menlo Park, CA, tel. (650) 328-6639 and Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 392-6995",,RP 90
1377,Pierre-Yves Colin-Morey,Meursault Les Narvaux,"Grapefruit, peach, honeysuckle, and almond extract in the nose of Colin’s 2007 Meursault Narvaux leads to a dynamic palate interchange of clear, bright citrus and peach with salt, chalk, and bitter zest and cyanic notes. This is an impeccably balanced, buoyant, but high-strung example of Narvaux nerveaux whose penetrating, vibratory finish will leave you invigorated and intrigued by the thought of repeated visits over the next 5-6 years.  

Pierre-Yves Colin – who openly pledges allegiance to Riesling virtues – does more than just talk the talk of achieving ripe fruit at low levels of potential alcohol. Finished alcohols in his collection – after half a percent or so of chaptalization – range from a (for modern times almost astonishing) 11.75% up to 12.75%. “I really can’t say,” he confesses, “why so many growers were getting fruit of 12.5% or more potential alcohol already at the end of August,” ten days before Colin even began picking, but he can say he doubts their fruit tasted ripe then! Half of the acreage he accesses is in Saint-Aubin – naturally conducive to later ripening – and was not picked until past mid-September this year. Colin believes in minimal settling, by gravity, and retaining lots of lees, but not in actively working them; favors rapid pressing, and 350- (one-third new) over 225-liter barrels; and welcomes late and protracted malo-lactic conversions – although this vintage's malos were completed by the following June. He bottled his Saint-Aubin crus at just over a year; his other premier crus this past March; and the grands crus (of which I was unfortunately unable to taste the Chevalier-Montrachet) in May, sealing them all with wax, in the belief that this will provide extra protection against harmful oxygen ingress.

For myriad further details on this relatively new estate and its rapidly-growing family of wines – nearly half of which are from contract fruit – readers are urged to consult my report in issue 180, where – having up until then not seen a label – I inadvertently left-off the “-Morey” from the winery name

A Daniel Johnnes Selection imported by Michael Skurnik Wines, Syosset, NY, tel. (516) 677 9300; also imported by Atherton Wine Imports, Menlo Park, CA, tel. (650) 328-6639 and Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
1378,Pierre-Yves Colin-Morey,Chassagne-Montrachet 1er Cru Les Caillerets,"Colin’s 2007 Chassagne-Montrachet Caillerets offers a fascinating contrast and dynamic counterpoint of enervating brightness with satiny, borderline creamy texture; and of high-toned pit fruit and herbal distillates, luscious citrus, white peach, and liquid honeysuckle perfume with chalky, smoky mineral (and lees- and oak-inflected) elements. Superbly refined, with its rich fruit utterly transparent to myriad mineral and floral and herbal nuances, this finishes with a fine alliance of refreshment and complexity. Look for it to be even more satisfying in a couple of years, and to justify 6-8 total in bottle. 

Pierre-Yves Colin – who openly pledges allegiance to Riesling virtues – does more than just talk the talk of achieving ripe fruit at low levels of potential alcohol. Finished alcohols in his collection – after half a percent or so of chaptalization – range from a (for modern times almost astonishing) 11.75% up to 12.75%. “I really can’t say,” he confesses, “why so many growers were getting fruit of 12.5% or more potential alcohol already at the end of August,” ten days before Colin even began picking, but he can say he doubts their fruit tasted ripe then! Half of the acreage he accesses is in Saint-Aubin – naturally conducive to later ripening – and was not picked until past mid-September this year. Colin believes in minimal settling, by gravity, and retaining lots of lees, but not in actively working them; favors rapid pressing, and 350- (one-third new) over 225-liter barrels; and welcomes late and protracted malo-lactic conversions – although this vintage's malos were completed by the following June. He bottled his Saint-Aubin crus at just over a year; his other premier crus this past March; and the grands crus (of which I was unfortunately unable to taste the Chevalier-Montrachet) in May, sealing them all with wax, in the belief that this will provide extra protection against harmful oxygen ingress.

For myriad further details on this relatively new estate and its rapidly-growing family of wines – nearly half of which are from contract fruit – readers are urged to consult my report in issue 180, where – having up until then not seen a label – I inadvertently left-off the “-Morey” from the winery name

A Daniel Johnnes Selection imported by Michael Skurnik Wines, Syosset, NY, tel. (516) 677 9300; also imported by Atherton Wine Imports, Menlo Park, CA, tel. (650) 328-6639 and Bertin Henri Selections, 10900 N.W. 21st Street, Unit 180, Doral, Florida 33172 tel: (305) 343-4054",,RP 90
