,producer_name,product_name,description,vintage_full_name,critic_score
749,Bouchard Pere et Fils,Chambolle-Musigny Village,"Bouchard's recommended 1993s do not totally avoid the hard tannin of the vintage.  The wines generally exhibit solid colors, firm, medium-bodied, albeit austere personalities, and sound ripeness.  Such unrecommended wines as Chambertin, La Romanee, and Vosne-Romanee-Aux Reignots tasted excessively tannic.  They are unlikely to ever come into balance.
Importer: Palace Brands Co., Hartford, CT; tel. (800) 729-3372",,RP 89
750,Bouchard Pere et Fils,Vosne-Romanée 1er Cru Aux Reignots,"Bouchard's recommended 1993s do not totally avoid the hard tannin of the vintage.  The wines generally exhibit solid colors, firm, medium-bodied, albeit austere personalities, and sound ripeness.  Such unrecommended wines as Chambertin, La Romanee, and Vosne-Romanee-Aux Reignots tasted excessively tannic.  They are unlikely to ever come into balance.
Importer: Palace Brands Co., Hartford, CT; tel. (800) 729-3372",,RP 94
751,Bouchard Pere et Fils,La Romanée Grand Cru,"There can be little doubt that Bouchard's finest wine is La Romanee, a wine with an extraordinary fragrance reminiscent of the Domaine de la Romanee-Conti's La Tache or Romanee-Conti. The 1990 offers aromas of smoked game and Asian spices, combined with lavish quantities of sweet, jammy black fruits and new oak.  There is spectacular depth and richness.  Moderate tannins are present, but this wine is irresistible because of abundant sweet, opulent, rich fruit, full body, and its velvety texture.  If you can find a few bottles of this treasure, cellar them for 3-4 years.  It should drink well for the next 15 years.

There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.  Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.

Various importers.",,RP 94
752,Bouchard Pere et Fils,Le Corton Grand Cru,"The 1990 Le Corton is an outstanding wine that needs 4-5 years of cellaring.  Deeply colored, the nose offers up spicy, rich aromas of cassis, minerals, and dusty, earthy notes.  Powerful and tannic, with superb richness and an expansive, sweet mid-palate, this long, structured, vin de garde should be at its best between 1998-2012. 

There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.  Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.

Various importers.",,RP 94
753,Bouchard Pere et Fils,Beaune 1er Cru Les Grèves Vigne de l'Enfant Jesus,"The superb 1990 Beaune-Greves-Vigne de l'Enfant Jesus is the best wine to come from this famous vineyard in over 25 years. The dense, dark ruby/purple color is followed by gorgeously sweet aromas of roasted herbs, sweet black-cherries, raspberries, and toasty vanillin scents.  Rich and full-bodied, with an opulent, voluptuous texture, superb depth, focus, and finish, this is a thrilling wine to drink over the next 10-15 years. Bravo!

There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters. Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.    Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.

Various importers.",,RP 94
754,Bouchard Pere et Fils,Volnay 1er Cru Les Caillerets Ancienne Cuvée Carnot,"There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.

 The 1990 Volnay-Caillerets-Ancienne Cuvee Carnot is made in a different style.  From its huge bouquet of sweet black fruits, spices, and herbs, to its excellent medium to full-bodied richness, layers of fruit, and deeply etched flavors, this rich, powerful, concentrated wine begs for attention.  The amount of fruit hides lofty tannin levels.  This wine can be drunk now or cellared for 10-15 years. 

 Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.  Various importers.",,RP 94
755,Bouchard Pere et Fils,Beaune 1er Cru Les Marconnets,"There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.

 The 1990 Beaune-Marconnets offers deep ruby color, a sweet nose of jammy black-cherries and spices, and persuasive medium to full-bodied flavors with low acidity, excellent richness, and a long, lush finish.   Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.  Various importers.",,RP 94
756,Bouchard Pere et Fils,Nuits-Saint-Georges 1er Cru Clos Saint-Marc,"There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.

 From the Cote de Nuits, the 1990 Nuits St.-Georges-Clos St.-Marc is a powerful, tannic, backward wine that needs 4-5 years of cellaring; it should keep for 12-15 years.   Darkly colored, and closed from an aromatic point of view, the wine is long, rich, full, and promising.  Patience is required.  Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.  Various importers.",,RP 94
757,Bouchard Pere et Fils,Echézeaux Grand Cru,"There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.

 The deep, richly colored 1990 Echezeaux is full-bodied, with a masculine personality, and gobs of tannin and depth in the long, formidable finish.  This backward, unevolved wine needs at least 5-6 years of cellaring; it should keep for 12-15 years. 

 Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.  Various importers.",,RP 94
758,Bouchard Pere et Fils,Vosne-Romanée 1er Cru Aux Reignots,"There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.

 The light-colored 1990 Vosne-Romanee-Aux Reignots is tannic in the finish without the apparent depth and richness of the other wines.  While good, it is slightly awkward and disjointed.   Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.  Various importers.",,RP 94
759,Bouchard Pere et Fils,Aloxe-Corton Clos de la Boulotte,"There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.

 The 1990 Aloxe Corton is attractive, earthy, spicy, ripe and nicely extracted.  It possesses fine ripeness to hold up to the tough tannins in the finish, and should last for at least 10-12 years.   Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.  Various importers.",,RP 94
760,Bouchard Pere et Fils,Volnay 1er Cru Les Taillepieds,"There has been a total reversal of the winemaking philosophy at Bouchard Pere et Fils.  This is one of the wealthiest firms in France, as well as the largest landowner of premier and grand crus in Burgundy.  For years their wines, while commercially acceptable, were uninspiring.  Yields were not limited, excessive amounts of SO2 were employed, the wines were processed and racked excessively, and, most damaging, they were aggressively filtered, often with sterile micropore filters.  Inspired by the exceptional success enjoyed by such negociant firms as Faiveley and Louis Jadot (they had stopped filtering all of their premier and grand crus by 1988, opting for a minimal interventionist process in their winemaking), Paul Bouchard and his son Jean-Francois have begun to turn out their finest wines since the forties and fifties.  The wines are deeper-colored and noticeably more concentrated.  All the premier crus and grand crus are bottled with minimal additions of SO2, and are not filtered.  Consequently, as the notes and scores reveal, there has been a significant leap in quality.

 The 1990 Volnay-Taillepieds exhibits a saturated, impressive color, although it is closed, with a Bordeaux-like austerity.  There are impressive levels of fruit, as well as copious amounts of tannin in the tight finish.  It does not possess the supple, rich, velvety texture of many 1990s.  This wine needs at least 4-5 years in the cellar.  Kudos to Bouchard Pere et Fils for recognizing that improvements had to be made, and for having the courage to implement them.  Various importers.",,RP 94
761,Bouchard Pere et Fils,Montrachet Grand Cru,"Bouchard's 1992 Le Montrachet is the finest wine the Bouchards have produced from this vineyard in over twenty years.  They crop-thinned to keep yields down and the result is a superb, rich, full-bodied, intense wine displaying an undercurrent of minerals and flint.  There is magnificent richness to the wine's fruit, a voluptuous texture, decent acidity, and a blockbuster finish.  Drink it between 1996-2010.

The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

Importer: Palace Brands, Hartford, CT",,RP 94
762,Bouchard Pere et Fils,Bâtard-Montrachet Grand Cru,"Bouchard's overall quality level in 1992 is good to very good.  No complaint about a lack of depth or intensity can be lodged against the 1992 Batard-Montrachet.  Unfortunately, only 35 cases were produced.  It is a rich, deep, unctuously-textured, full-bodied wine with excellent purity, superb richness of fruit, and deep, full-bodied flavors.  Drink it over the next decade.

The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

Importer: Palace Brands, Hartford, CT",,RP 94
763,Bouchard Pere et Fils,Chevalier-Montrachet Grand Cru,"Bouchard's overall quality level in 1992 is good to very good.  No complaint about a lack of depth or intensity can be lodged against the 1992 Chevalier-Montrachet.  It is backward, dense, unevolved, and needing at least 3-4 years of bottle age; it should keep for at least a decade.

The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

Importer: Palace Brands, Hartford, CT",,RP 94
764,Bouchard Pere et Fils,Meursault 1er Cru Sous Le Dos D'Ane,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  Similarly styled to the Les Genevrieres, the 1992 Meursault-Blagny Sous le dos d'Ane displays wonderful sweetness and ripeness, and a multidimensional personality.  Although fat, it is buttressed by adequate acidity.

Importer: Palace Brands, Hartford, CT",,RP 94
765,Bouchard Pere et Fils,Meursault 1er Cru Genevrières,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  The 1992 Meursault-Les Genevrieres is fatter, but not overbearing, with excellent ripeness and acidity, as well as a long, lusty, full-bodied finish.  It admirably combines power with finesse.  Importer: Palace Brands, Hartford, CT",,RP 94
766,Bouchard Pere et Fils,Puligny-Montrachet 1er Cru Les Folatières,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  The 1992 Puligny-Montrachet-Les Folatieres is much better than the Les Champs Gains.  It is a rich, ripe, medium to full-bodied wine with excellent depth of fruit and a crisp finish.  Importer: Palace Brands, Hartford, CT",,RP 94
767,Bouchard Pere et Fils,Beaune 1er Cru Clos Saint-Landry Blanc,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  The excellent 1992 Beaune-Clos St.-Landry offers a rich, honeysuckle-scented nose, lovely ripe apple and buttery flavors with fine acidity, and a rich, medium-bodied finish.  Importer: Palace Brands, Hartford, CT",,RP 94
768,Bouchard Pere et Fils,Corton-Charlemagne Grand Cru,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  Bouchard's grand crus include a ripe, medium to full-bodied, soft 1992 Corton-Charlemagne.  While fragrant, it lacks the depth and intensity of a grand cru.  Importer: Palace Brands, Hartford, CT",,RP 94
769,Bouchard Pere et Fils,Bourgogne Chardonnay La Vignée,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  The excellent 1992 Bourgogne-Chardonnay-La Vignee exhibits ripe fruit, fine suppleness, and an easy-going personality.  Importer: Palace Brands, Hartford, CT",,RP 94
770,Bouchard Pere et Fils,Puligny-Montrachet 1er Cru Les Pucelles,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  The 1992 Puligny-Montrachet-Les Pucelles falls between the understated, restrained style of Les Champs Gains and the extroverted, fatter, richer style of Les Folatieres.  Like all of these premier crus, as well as the Bourgogne-Chardonnay and village Meursault, Les Pucelles should be drunk over the next 6-8 years.

Importer: Palace Brands, Hartford, CT",,RP 94
771,Bouchard Pere et Fils,Puligny-Montrachet 1er Cru Les Chalumaux,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  The 1992 Puligny-Montrachet-Les Chalumeaux is medium-weight, soft, ripe, and elegant.  It lacks the intensity and flavor depth of the two Meursaults.   Importer: Palace Brands, Hartford, CT",,RP 94
772,Bouchard Pere et Fils,Puligny-Montrachet 1er Cru Champ Gain,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

The overall quality level in 1992 is good to very good.  While good, the 1992 Puligny-Montrachet-Les Champs Gains is restrained and terribly polite and subtle.  Nevertheless, it reveals good fruit and balance.  Importer: Palace Brands, Hartford, CT",,RP 94
773,Bouchard Pere et Fils,Montrachet Grand Cru,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

No further tasting note.

Importer: Palace Brands, Hartford, CT",,RP 94
774,Bouchard Pere et Fils,Meursault 1er Cru Genevrières,"The Bouchards have made significant changes in their white winemaking philosophy.  Since 1989 the white wines have been put through malolactic and vinified in barrels, of which 15% are new.  More extensive lees contact, lower vineyard yields, and less traumatic clarification and filtration techniques, have resulted in the best group of white wines Bouchard has produced in over two decades.

Importer: Palace Brands, Hartford, CT",,RP 94
775,Bouchard Pere et Fils,Corton Grand Cru,"The best wine I tasted in 1987 from Bouchard is their Corton, one of the house specialties. It shows some spicy new oak, has ripeness as well as depth and length. It should prove to be one of the longer-lived 1987s, reaching full maturity between 7 and 15 years of age.",,RP 94
776,Bouchard Pere et Fils,Aloxe-Corton Village,"The 1987 Aloxe-Corton is straightforward, compact, has good color, but offers little satisfaction.",,RP 94
777,Bouchard Pere et Fils,Beaune 1er Cru Clos de la Mousse,The Beaune-Clos de la Mousse is identical to the Chateau Premier Cru.,,RP 94
778,Bouchard Pere et Fils,Chambolle-Musigny Village,"The Chambolle-Musigny represents a more fleshy style. It displays some ripeness, elegance, and a style that sets it apart from the other reds from Bouchard Pere et Fils.",,RP 94
779,Bouchard Pere et Fils,Nuits-Saint-Georges 1er Cru Clos Saint-Marc,"The Nuits St.-Georges-Clos St.-Marc is an attractive wine, fruity, soft, and spicy, has a deep color, and should drink nicely until 1994-1995.",,RP 94
780,Bouchard Pere et Fils,Volnay 1er Cru,"The 1987 Volnay Premier Cru (the bulk of the blend is from the excellent Premier Cru vineyard Taillepieds) has a great deal of tannin, is a spicy, decent wine, but lacks spark, complexity, and flavor dimension.",,RP 94
781,Bouchard Pere et Fils,Beaune 1er Cru du Château,"One of my favorites among the 1987s is the Beaune Le Chateau Premier Cru, a blend of a number of Premiers Crus vineyards. It has a good, solid, cherry nose, some spicy oak, and depth, but like most of the other Bouchard wines, does not inspire a great deal of enthusiasm.",,RP 94
782,Bouchard Pere et Fils,Pommard 1er Cru,"The full-bodied, rather shy, understated Pommard Premier Cru has a great deal of tannin, is a spicy decent wine, but lacks spark, complexity and flavor dimension.",,RP 94
783,Bouchard Pere et Fils,Chapelle-Chambertin Grand Cru,The Chapelle-Chambertin had so much tannin and leanness that it was impossible to find the fruit. It does not appear to have the depth one would expect from a Grand Cru.,,RP 94
784,Bouchard Pere et Fils,Le Corton Grand Cru,"The  Le Corton is  excellent, expansive, broad-shouldered, oaky, and rich. This wine will require a good 6-7 years of aging prior to consumption.",,RP 94
785,Bouchard Pere et Fils,Volnay 1er Cru Les Caillerets Ancienne Cuvée Carnot,"The Volnay Les Caillerets  is backward yet deep, and well-scented.  This wine will need 4-5 years of cellaring after the vintage.",,RP 94
786,Bouchard Pere et Fils,Nuits-Saint-Georges 1er Cru Clos Saint-Marc,"The Nuits St.-Georges Clos St.-Marc is fragrant, supple, well-colored, medium-bodied, and somewhat oaky. This wine will need 4-5 years of cellaring after the vintage.",,RP 94
787,Bouchard Pere et Fils,Volnay 1er Cru Les Taillepieds,"The Volnay Taillepieds is rich, tannic, full-bodied and very structured. This wine will need 4-5 years of cellaring after the vintage.",,RP 94
788,Bouchard Pere et Fils,Beaune 1er Cru Clos de la Mousse,"The Beaune Clos de la Mousse is supple, floral and berry-scented, and concentrated.  This wine will need 4-5 years of cellaring after the vintage.",,RP 94
789,Bouchard Pere et Fils,Beaune 1er Cru Les Grèves Vigne de l'Enfant Jesus,The Beaune Les Greves L'Enfant Jesus is tannic yet still deep and spicy.  This wine will need 4-5 years of cellaring after the vintage.,,RP 94
790,Bouchard Pere et Fils,Volnay 1er Cru Frémiets Clos de la Rougeotte,"This 1986 possesses a fairly hefty tannin content. It is a well-made, clean, structured red burgundy.  This wine will not excite anyone, but it is a soundly made example of red burgundy for the less adventurous.",,RP 94
791,Bouchard Pere et Fils,Beaune 1er Cru du Château,"This 1986 possesses a fairly hefty tannin content. It is a well-made, clean, structured red burgundy.  This wine will not excite anyone, but it is a soundly made example of red burgundy for the less adventurous.",,RP 94
792,Bouchard Pere et Fils,Vosne-Romanée 1er Cru Aux Reignots,"This 1986 possesses a fairly hefty tannin content. It is a well-made, clean, structured red burgundy.  This wine will not excite anyone, but it is a soundly made example of red burgundy for the less adventurous.",,RP 94
793,Bouchard Pere et Fils,Aloxe-Corton Village,"This 1986 possesses a fairly hefty tannin content. It is a well-made, clean, structured red burgundy.  This wine will not excite anyone, but it is a soundly made example of red burgundy for the less adventurous.",,RP 94
794,Bouchard Pere et Fils,Pommard 1er Cru,"This 1986 possesses a fairly hefty tannin content. It is a well-made, clean, structured red burgundy.  This wine will not excite anyone, but it is a soundly made example of red burgundy for the less adventurous.",,RP 94
795,Bouchard Pere et Fils,Chambolle-Musigny Village,"This 1986 possesses a fairly hefty tannin content. It is a well-made, clean, structured red burgundy.  This wine will not excite anyone, but it is a soundly made example of red burgundy for the less adventurous.",,RP 94
796,Bouchard Pere et Fils,Beaune 1er Cru Les Teurons,"This 1986 possesses a fairly hefty tannin content. It is a well-made, clean, structured red burgundy.  This wine will not excite anyone, but it is a soundly made example of red burgundy for the less adventurous.",,RP 94
797,Giuseppe Mascarello e Figlio,Nuits-Saint-Georges 1er Cru Vieilles Vignes,"Prieuré-Roche's 2015 Nuits-Saint-Georges 1er Cru Vieilles Vignes is showing very well, bursting from the glass with a captivating bouquet of rose petals, peonies, cinnamon and raspberries. On the palate, the wine is medium to full-bodied, velvety and layered, its considerable endowment of fine tannin largely concealed by its ample core of succulent fruit, concluding with a long and precise finish.",,RP 93
798,Giuseppe Mascarello e Figlio,Vosne-Romanée 1er Cru Les Suchots,"The 2005 Vosne-Romanée 1er Cru Les Suchots is showing very well, wafting from the glass with a complex aromatic mélange of dark berry fruit, orange rind, peonies, cinnamon, smoked meats and rich spices that are framed by a nicely integrated application of new oak and strongly recall the wines of the Domaine de la Romanée-Conti. On the palate, it's medium to full-bodied, fleshy and muscular, with powdery tannins that assert themselves more and more prominently the longer the wine sits in the glass, good concentration at the core and ripe but lively acids. This Suchots is still a few years away from attaining its plenitude, but its quality is already apparent.",,RP 93
799,Giuseppe Mascarello e Figlio,Vosne-Romanée Hautes-Maizières,"The 2011 Vosne-Romanée Hautes-Maizières offers lovely rustic red cherry and black plum scents on the nose, a touch of Earl Grey tea developing in the glass, all with impressive delineation. The palate is lifted on the entry with a slight biscuit-like note infusing the red fruit. Tart red cherries, brown spices, a touch of cooked meat towards the finish complete this well-crafted Vosne-Romanée that should give several years drinking pleasure. Tasted September 2016.",,RP 93
800,Giuseppe Mascarello e Figlio,"Bourgogne ""Pinoterie""","The 2011 Bourgogne ""Pinoterie"" comes from naughty berries that detached themselves from the stems on the sorting table, Prieuré-Roch being militant about their whole bunch vinification. These are collected together from the domaine's holdings and blended to form this cuvée. It has a brisk, slightly leafy bouquet (in fact, you might think a few stems found their way into the vat!). The palate is well balanced with light tannin, an easy-drinking Pinot Noir with tart red cherries, tapering towards a light finish. Tasted September 2016.",,RP 93
801,Giuseppe Mascarello e Figlio,Vosne-Romanée Hautes-Maizières,"Tasted blind in Hong Kong, the Vosne-Romanée Haut Maizières 1999 is a deeply impressive wine from Domaine Prieure-Roch, especially considering this is not a premier cru vineyard. It has a dense redcurrant, raspberry and crushed rose-petal bouquet that is quite backward considering that it already has 15 years or so in bottle. The palate is powerful, quite muscular at first with a fine line of acidity and then with aeration it achieves more and more finesse, especially on the multilayered and pure finish. It actually deserves another three or four years in bottle. Wow.",,RP 93
802,Giuseppe Mascarello e Figlio,Vosne-Romanée Le Clos Goillotte,"The 2009 Vosne-Romanee Le Clos Goillotte is a ridiculously fine village cru for the vintage. It has a cohesive and focused bouquet with smoke, sea salt and a scent of bracken that lends real personality. After 10-15 minutes, it develops a slight graphite note that lends it masculinity. The palate is medium-bodied with a sensual opening that belies what are very fine tannins. The acidity here is extremely well-judged with a lovely dash of spice toward the peacock tail finish. After one hour, this wine is really opening with panache and style, so I recommend a couple of hours decanting or further bottle age. Wonderful. Drink 2016-2026.  Tasted May 2014.",,RP 93
