,producer_name,product_name,description,vintage_full_name,critic_score
1633,Etienne Sauzet,Puligny Montrachet 1er Cru la Truffiere,"The 2014 Puligny-Montrachet 1er Cru La Truffière has a very slight reductive note, touches of walnut and smoke coming through, later a mote of apricot blossom. The palate is well defined with a strong saline entry. There is good density here, a powerful Truffières with a lovely sharp citric twist animating the finish. Just two barrels produced this year but it is worth seeking long 'n hard for.",,RP (93-95)
1634,Etienne Sauzet,Puligny Montrachet 1er Cru Champ Gain,"The 2014 Puligny-Montrachet 1er Cru les Champ Gain has a reserved and elegant bouquet, hints of citrus lemon and oyster shell reluctantly emerging in the glass, timid but gaining confidence with aeration. The palate is medium-bodied with a little more exotic, by which I mean prettier with passion fruit and apricot, but still with fine mineralité. The acidity here drives this Puligny along with a twist of bitter lemon on the saline finish. This should give much pleasure over the next 10-15 years.",,RP (93-95)
1635,Etienne Sauzet,Puligny Montrachet 1Er Cru les Perrieres,"The 2014 Puligny-Montrachet 1er Cru les Perrières has a terroir-driven, mineral-rich bouquet, flint and cold limestone. The palate is fresh and saline on the entry, good density here with a little more spiciness than Sauzet's other premier crus. There is an edginess here, tensile and animated with impressive weight on the finish. This is very fine and probably deserves 2-3 years in the cellar. This is one of the domaine's best premier crus in 2014.",,RP (93-95)
1636,Etienne Sauzet,Puligny Montrachet 1er Cru les Folatieres,"The 2014 Puligny-Montrachet 1er Cru les Folatières is much more aloof on the nose compared to the nascent les Perrières, doesn't quite get out of second gear. The palate is fresh and vibrant with a keen thread of acidity and goes some way to make up for the sulkiness of the aromatics. Especially towards the finish, where it delivers Meursault-like hazelnut and walnut notes. Give this 3-4 years in bottle and it should rise phoenix-like.",,RP (93-95)
1637,Etienne Sauzet,Bienvenue Batard Montrachet Grand Cru,"The 2014 Bienvenue-Bâtard-Montrachet Grand Cru was somewhat reticent on the nose, less flattering than its counterpart that I tasted chez Domaine Leflaive earlier that same day. The palate is taut and crisp, tightly coiled, quite spicy like the Combettes with a dash of white pepper towards the long finish. It is a reserved Bienvenue but it will repay cellaring. Just two barrels produced. ",,RP (93-95)
1638,Etienne Sauzet,Puligny Montrachet 1er Cru les Referts,"The 2014 Puligny-Montrachet 1er Cru les Referts has a similar bouquet to the 2014 Hameau de Blagny, but with slightly more greener fruit, kiwi and Granny Smith apples. The palate is vibrant on the entry. There is good weight here, harmonious and focused, gaining weight on the citrus-driven finish with hints of nectarine and pear on the aftertaste. This fans out nicely after a modest beginning and I suspect it will reside at the top of my estimate once in bottle.",,RP (93-95)
1639,Etienne Sauzet,Puligny Montrachet Villages,"The 2014 Puligny-Montrachet Villages, which comes from the same 12 parcels from north to south of the appellation as in previous years, has a lively bouquet that has more personality than the Chassagne Enceignières - light oyster shell scents coming through with aeration. The palate is well balanced with vibrant acidity, crisp and taut with a lively, green apple and fresh nectarine finish. Nice length here and nicely composed, this would be my preference over the Chassagne Villages this year. ",,RP (93-95)
1640,Etienne Sauzet,Puligny Montrachet 1er Cru la Garenne,"The 2014 Puligny-Montrachet 1er Cru la Garenne was missing a bit of substance on the nose when I tasted it at the domaine, though with modest encouragement it opens up to deliver hints of citrus fruit. This just did not quite express the terroir as other of Sauzet's premier crus. The palate is fresh and crisp on the entry, the oak just rounding this out rather, hints of toffee apple and peach surfacing towards the poised finish. It actually finished better than it begins, so let's see what it can do once in bottle. ",,RP (93-95)
1641,Etienne Sauzet,Puligny Montrachet 1er Cru Hameau de Blagny,"The 2014 Puligny-Montachet 1er Cru Hameau de Blagny has a very subtle scent of rosewater on the nose - pretty, if missing a little complexity. The palate is nicely balanced but does not quite have the breeding, the sophistication of the 2014 Champ Gain. It coalesces nicely towards the finish, though I would be tempted to broach this earlier than its peers. ",,RP (93-95)
1642,Etienne Sauzet,Chassagne Montrachet Enceignieres,"The 2014 Chassagne-Montrachet Enceignières is raised in used barrel with 15% new oak. It is quite austere on the nose with light, flinty scents. The palate is fresh on the entry with brisk and breezy green apple and pear. Steely in style, more like a Puligny in style with a reserved finish, I would enjoy this over the next five years.",,RP (93-95)
1643,Etienne Sauzet,Bourgogne Blanc,"The 2014 Bourgogne Blanc comes from three different plots and is matured in four-year-old oak barrels, and had been bottled in August. It has a light and crisp bouquet with green apples, quite malic in style. The palate is fresh on the entry with crisp acidity, light and agreeable with an easy-drinking finish. ",,RP (93-95)
1644,Etienne Sauzet,Puligny-Montrachet 1er Cru Champ Gain,"The 2012 Puligny Montrachet 1er Cru Champ Gain is very reserved and mineral-driven on the nose that appears to have closed up since bottling. The palate is citrus-fresh on the entry with well-integrated oak, just a slight honeyed note toward the hazelnut finish that lingers long in the mouth, that tang of dried orange peel begging you to take another sip. This is a superb Puligny-Montrachet from the Domaine but it needs a couple more years bottle age.",,RP (93-95)
1645,Etienne Sauzet,Puligny-Montrachet Village,"Tasted blind at Farr Vintners Kumeu/White Burgundy tasting. The 2012 Puligny-Montrachet from Etienne Sauzet has a very pleasant reduction on the nose: real mineralité here, intense and convincing, the kind of aromatics that take you by the lapels and demand attention. The palate is medium-bodied with crisp acidity, fresh and complex with a lovely saline element toward the finish. For a village cru Burgundy this punches above its weight and is well worth seeking out.",,RP (93-95)
1646,Etienne Sauzet,Puligny-Montrachet 1er Cru Hameau de Blagny,"Tasted blind at Farr Vintners Kumeu/White Burgundy tasting. The 2007 Puligny-Montrachet Hameau de Blagny from Etienne Sauzet has a lanolin and beeswax-infused bouquet that gently unfolds in the glass, though it is not quite as detailed as its peers. The palate is well balanced with an expressive opening: walnut, dried orange peel and shaved ginger notes. There is fine depth here with a slightly tangy, marmalade-tinged finish, although it does not have the complexity of its peers. Drink over the next two or three years.",,RP (93-95)
1647,Etienne Sauzet,Chevalier-Montrachet Grand Cru,"The 2013 Chevalier-Montrachet Grand Cru has a brooding intensity on the nose: citrus peel, wet stone (more granitic than the Bâtard-Montrachet at this stage), accompanied by subtle scents of white chocolate and brioche. The palate is fresh and vibrant with well-executed acidity, gradually building to another marine-influenced finish that lingers long and tenderly in the mouth. Is it better than the outstanding Bâtard-Montrachet? Let’s wait and see… ",,RP (93-95)
1648,Etienne Sauzet,Bâtard-Montrachet Grand Cru,"The 2013 Bâtard-Montrachet Grand Cru is more expressive on the nose than the Bienvenue at the moment, offering cold wet limestone and Granny Smith apple scents. There is certainly good intensity here. The palate is fresh and vibrant with finely tuned acidity, superb mineral concentration with splendid weight and length on the finish. For me, this is a cut above the Bienvenue this year and on par with last year's Bâtard-Montrachet.",,RP (93-95)
1649,Etienne Sauzet,Montrachet Grand Cru,"The 2013 Montrachet Grand Cru, of which there are four barrels this year, has a bashful nose at first, a king demanding coaxing from his chamber! There are certainly good mineral notes here, although I feel that the Bâtard-Montrachet is more complex at the moment. The palate is more regal with finely tuned acidity, reserved at the moment with tangible stony, almost flinty notes developing toward the peacock’s tail finish. This is very fine, but I actually think the Bâtard-Montrachet will give it a run for its money. However, I am more impressed by the 2013 than the 2012 last year.",,RP (93-95)
1650,Etienne Sauzet,Puligny-Montrachet 1er Cru Les Perrières,"The 2013 Puligny-Montrachet 1er Cru les Perrières has a straight-laced, correct and linear bouquet without the frills of the les Referts. The palate is crisp and more malic than Sauzet’s other premier crus on the entry with dewy Granny Smith apples, freshly sliced pear and orange zest, the finish more austere, but long and “stony” in the mouth. This should be afforded three of four years in bottle because there is good substance within.",,RP (93-95)
1651,Etienne Sauzet,Puligny-Montrachet 1er Cru Les Referts,"The 2013 Puligny-Montrachet 1er Cru les Referts has a poised, tightly wound bouquet with hints of blackberry leaf and licorice suggesting that post-bottling, this might turn out to be spicy little number. Nothing wrong with that! The palate is crisp and taut on the entry with a steeliness coming through with aeration, then it lets go during the second half with citrus lemon, orange zest, freshly squeezed lime and a long minerally finish. This is one of the more mercurial Puligny's from Sauzet - very intriguing.",,RP (93-95)
1652,Etienne Sauzet,Puligny-Montrachet 1er Cru Champ Gain,"The 2013 Puligny-Montrachet 1er Cru Champs Gain, from their parcel just before you arrive at La Truffières, has a pretty orange sorbet and apricot-scented bouquet: vivacious if not as intense as the Hameau de Blagny ’13. The palate is clean and crisp with razor-sharp acidity, a little “pointed” towards the rocky finish, when you expect it to fan out, although I am sure by the time of bottling it will have developed more substance. Still, this is a very assured Champs Gain in the making.",,RP (93-95)
1653,Etienne Sauzet,Puligny-Montrachet 1er Cru La Truffière,"There are two barrels of the rarely seen 2013 Puligny-Montrachet 1er Cru la Truffière. In fact, it has never been reviewed by this publication and in any case, last year's was reduced to a single barrel because of hail. It comes from vines located on the boundary with Champ Gain. It has a more sophisticated and complex nose compared to the Folatieres, with lifted mineral scents. The palate is fresh and crisp, taut on the entry with steely acidity, correct and a little austere, but with plenty of length. Fine, if just missing the ""X-factor"" of say, the Combettes or Les Referts.",,RP (93-95)
1654,Etienne Sauzet,Bienvenues-Bâtard-Montrachet Grand Cru,"The 2013 Bienvenue-Bâtard-Montrachet Grand Cru is very reserved, you could almost say “timid” on the nose at the moment, reticent to say the least. The palate is taut and crisp with notes of Granny Smith apple, citrus lemon and a touch of spice. It begins to lose its inhibitions toward the saline, sour lemon-tinged finish. Certainly this will deserve four or five years in bottle, but I wonder whether it will surpass Benoît's best premier crus in 2013?",,RP (93-95)
1655,Etienne Sauzet,Puligny-Montrachet 1er Cru Hameau de Blagny,"The 2013 Puligny-Montrachet 1er Cru Hameau de Blagny (whose paltry 100 liters of 2012 was blended into the village cru last year) has an attractive bouquet with delicate touches of orange blossom and citrus peel, the mineral scents only revealed after some encouragement. The palate is well balanced with touches of apricot and quince on the entry. The acidity is nicely judged and there is more weight and concentration on the finish compared to the la Garenne. Very fine but one I would broach before its fellow premier crus.",,RP (93-95)
1656,Etienne Sauzet,Puligny-Montrachet Village,"The 2013 Puligny-Montrachet has a clean and crisp, quite stony and perhaps reserved bouquet compared to the 2012 last year. The palate is crisp and taut, already demonstrating impressive weight in the mouth, leading to a well-defined finish with a hint of fish oil, something almost “Thai” on the finish. Very fine and there's personality here. ",,RP (93-95)
1657,Etienne Sauzet,Puligny-Montrachet 1er Cru La Garenne,"The 2013 Puligny-Montrachet 1er Cru la Garenne has a straightforward, wet stone/granitic bouquet that is reserved, but nicely defined. The palate is crisp on the entry with a pleasant saline touch revealed during the second half, alongside orange peel and a dash of spice. Nicely composed, this la Garenne should drink well over the next 8-10 years, but opt for the Champ Canet or Combettes if you seek something with a little more sophistication.",,RP (93-95)
1658,Etienne Sauzet,Puligny-Montrachet 1er Cru Les Folatières,"The 2013 Puligny-Montrachet 1er Cru les Folatières, which comes exclusively from the lieu-dit “En la Richarde” this year, has a very austere, flinty nose that almost brings to mind a dry German Riesling! The palate is lighter than I was expecting, and perhaps not as complex as say, the les Referts or Perrières. My advice would be to approach this a little earlier than Sauzet’s other 2013s. ",,RP (93-95)
1659,Etienne Sauzet,Chassagne-Montrachet Les Encégnières,"The 2013 Chassagne-Montrachet Enceignieres has a fragrant bouquet with hints of white flowers and brioche infusing the citrus fruit. The palate has a taut, citric entry, perhaps just a little pinched at the moment with a sharp, quite malic finish. It just does not quite jump out of the blocks like the other 2013s at the moment.",,RP (93-95)
1660,Etienne Sauzet,Bourgogne Blanc,"Bottled at the end of August, the 2013 Bourgogne Blanc comes from three parcels supplemented with purchased fruit from another grower. It has a simple, slightly waxy bouquet. The palate is a little shrill on the entry: quiet piercing acidity here with an abrupt finish. Drink this over the next year or so. ",,RP (93-95)
1661,Etienne Sauzet,Puligny-Montrachet 1er Cru Les Combettes,"The 2009 Puligny-Montrachet Les Combettes is beginning to really blossom in bottle. It has a reserved, stony, sea cave-scented bouquet that draws you in, though you have the feeling it is holding something back from those willing to cellar this Puligny. The palate is very well balanced with a gentle, spicy entry with notes of bruised apple, pear and a dash of pepper. It finishes it quite Zen-like fashion, but what is lacks in fruite it compensates with tension, so much so that it feels more like a 2010 than a 2009. Minimalist!",,RP (93-95)
1662,Etienne Sauzet,Puligny-Montrachet 1er Cru La Garenne,"The 2007 Puligny-Montrachet La Garenne has a slight mustiness on the nose that seems to obstruct the fruit intensity. The palate is sharp on the entry with sour lemon and pointed acidity, whilst the finish is missing depth and length. This is an under-par La Garenne from Sauzet.",,RP (93-95)
1663,Etienne Sauzet,Puligny-Montrachet 1er Cru Les Combettes,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. The Puligny-Montrachet 1er Cru les Combettes 2011 from Sauzet has a very composed bouquet with the minerality shining through, exuding great tension and allowing the aromatics that speak of a place. The palate is well balanced with a crisp line of acidity. This is well structured with judiciously integrated oak, touches of spicy citrus fruit and great tension toward the finish that fans out beautifully. Excellent. ",,RP (93-95)
1664,Etienne Sauzet,Puligny-Montrachet 1er Cru Champ Canet,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. The Puligny-Montrachet 1er Cru Champ Canet 2011 from Etienne Sauzet has a crisp and defined bouquet with chalk dust, fresh green apple and flint scents that express more vigor than Jacques Carillon’s example. The palate is medium-bodied with penetrating citrus fruit, a stony core and a focused, convincing finish that lingers in the mouth. This is a very well-crafted Puligny premier cru from Sauzet. ",,RP 93
1665,Etienne Sauzet,Puligny-Montrachet 1er Cru Les Folatières,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. There is a touch of reduction on the nose of Sauzet’s Puligny-Montrachet 1er Cru Les Folatières 2011, but there is plenty of fruit concentration with scents of citrus lemon, apple blossom and granite. The palate is chewy on the entry, quite phenolic, with good acidity, but like Thierry Glantenay’s 2011, it is missing delineation and finesse on the finish. ",,RP 93
1666,Etienne Sauzet,Chevalier-Montrachet Grand Cru,"The 2012 Chevalier-Montrachet Grand Cru comes from grapes stationed at the top of the slope. It has an open, airy bouquet that reveals hints of mint and licorice as it opens up, becoming more exotic with each swirl. The palate is well-balanced, vibrant and complex, certainly evoking a more ostentatious take on the climat with an animated, spicy, mint-tinged finish that fans across the mouth and lingers long after the wine has departed. This tenacious Chevalier-Montrachet brims over with personality and substance, daring to outclass old “Monty”. And you know what? I think it does. 

Etienne Sauzet has been a source of fine Puligny wines since I first dipped my toe into Burgundy. I visited their winery located on the fringe of Puligny that was constructed just over ten years ago: a tastefully furnished facility equipped with a comfortable tasting room, ideal for laptops tired of being precariously balanced between barrels. Sauzet’s policy has been to buy in fruit to augment their own 9.5-hectare of holdings, almost exclusively from within Puligny-Montrachet. The original parcels had been accumulated by Etienne Sauzet in the 1920s and expanded in piecemeal fashion until 1989, whereupon his daughter divided their vineyards for tax purposes. After almost inevitable familial dissention the holdings were splintered to form domains Jean-Marc Boillot (based in Pommard and taking a significant proportion of the vines) and Henri Boillot (Volnay). Together they essentially deprived daughter Jeanine and her husband Gerard Boudot of the lion’s share of their premier crus. Ergo from 1991 Gerard and Jeanine supplemented the family’s remaining vines with out-sourced fruit and set about rebuilding their own portfolio in Batard-Montrachet and Bienvenue-Batard-Montrachet. Jeanine’s son-in-law Benoit Riffault, who escorted me through their 2012s, commented that these days the domaine is out-sourcing less than previously. Now approximately 15% of fruit is bought in through contracts and I can imagine that figure might ultimately be zero.  Their portfolio did not go unscathed by the difficult growing season. There were one or two esteemed premier crus such as Les Folatieres and Les Champs Canet whereby the triple whammy of hail damage confiscated the wines of their usual breeding. Some of these parcels were up to 80% down and the total crop was depleted by half. Fortunately, they are in the minority. Otherwise, I found that their best wines were brimming over with vigor and tension, encapsulating the mineralite of their terroirs. Sauzet’s wines can sometimes be obscured by sulfur in their youth. However, I did not find such problems here. And I feel that as the domaine as relied less and less on out-sourced fruit, so their wines have become more and more consistent. In 2012 they are crowned by a scintillating Chevalier-Montrachet that ranks as one of the finest that I tasted. If that is beyond your means, then apart from some outstanding premier crus, their Puligny village cru is as dependable as ever. Spotting a couple of palates of village cru destined for “The Wine Society” in the UK, I imagined a lot of satisfied members savoring this superb wine over the next three or four years. N.B. Readers can view Benoit expressing his opinions of the 2012 vintage on www.erobertparker.com.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",,RP 93
1667,Etienne Sauzet,Puligny-Montrachet 1er Cru Les Perrières,"The 2012 Puligny-Montrachet 1er Cru Les Perrieres comes from 40-year-old vines, the last plot before you reach Les Referts. It has a strict, mineral-driven bouquet that is quintessential Perrieres, evoking sea spray and shucked oyster shell aromas. The palate is extremely well-balanced with crisp acidity. Notes of dried lemon peel, spice and flint gain vigor towards the finish that feels long and persistent in the mouth, although you feel that it is keeping secrets back for after bottling. One of my picks from the domaine this year. 

Etienne Sauzet has been a source of fine Puligny wines since I first dipped my toe into Burgundy. I visited their winery located on the fringe of Puligny that was constructed just over ten years ago: a tastefully furnished facility equipped with a comfortable tasting room, ideal for laptops tired of being precariously balanced between barrels. Sauzet’s policy has been to buy in fruit to augment their own 9.5-hectare of holdings, almost exclusively from within Puligny-Montrachet. The original parcels had been accumulated by Etienne Sauzet in the 1920s and expanded in piecemeal fashion until 1989, whereupon his daughter divided their vineyards for tax purposes. After almost inevitable familial dissention the holdings were splintered to form domains Jean-Marc Boillot (based in Pommard and taking a significant proportion of the vines) and Henri Boillot (Volnay). Together they essentially deprived daughter Jeanine and her husband Gerard Boudot of the lion’s share of their premier crus. Ergo from 1991 Gerard and Jeanine supplemented the family’s remaining vines with out-sourced fruit and set about rebuilding their own portfolio in Batard-Montrachet and Bienvenue-Batard-Montrachet. Jeanine’s son-in-law Benoit Riffault, who escorted me through their 2012s, commented that these days the domaine is out-sourcing less than previously. Now approximately 15% of fruit is bought in through contracts and I can imagine that figure might ultimately be zero.  Their portfolio did not go unscathed by the difficult growing season. There were one or two esteemed premier crus such as Les Folatieres and Les Champs Canet whereby the triple whammy of hail damage confiscated the wines of their usual breeding. Some of these parcels were up to 80% down and the total crop was depleted by half. Fortunately, they are in the minority. Otherwise, I found that their best wines were brimming over with vigor and tension, encapsulating the mineralite of their terroirs. Sauzet’s wines can sometimes be obscured by sulfur in their youth. However, I did not find such problems here. And I feel that as the domaine as relied less and less on out-sourced fruit, so their wines have become more and more consistent. In 2012 they are crowned by a scintillating Chevalier-Montrachet that ranks as one of the finest that I tasted. If that is beyond your means, then apart from some outstanding premier crus, their Puligny village cru is as dependable as ever. Spotting a couple of palates of village cru destined for “The Wine Society” in the UK, I imagined a lot of satisfied members savoring this superb wine over the next three or four years. N.B. Readers can view Benoit expressing his opinions of the 2012 vintage on www.erobertparker.com.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",,RP 93
1668,Etienne Sauzet,Bâtard-Montrachet Grand Cru,"The 2012 Batard-Montrachet Grand Cru originates from vines that are essentially an extension of the rows in Bienvenue, sandwiched between those belonging to Anne-Claude Leflaive and Bachelet-Ramonet. As usual, this Batard-Montrachet is timorous on the nose, demanding coaxing to reveal its flint and granite aromas complemented by a hint of apple blossom. The palate is very well-balanced with a light honeyed note on the entry. There is good depth here and it has a winsome finish that glides across the mouth with style. This is a pretty Bienvenue imbued with style and personality. 

Etienne Sauzet has been a source of fine Puligny wines since I first dipped my toe into Burgundy. I visited their winery located on the fringe of Puligny that was constructed just over ten years ago: a tastefully furnished facility equipped with a comfortable tasting room, ideal for laptops tired of being precariously balanced between barrels. Sauzet’s policy has been to buy in fruit to augment their own 9.5-hectare of holdings, almost exclusively from within Puligny-Montrachet. The original parcels had been accumulated by Etienne Sauzet in the 1920s and expanded in piecemeal fashion until 1989, whereupon his daughter divided their vineyards for tax purposes. After almost inevitable familial dissention the holdings were splintered to form domains Jean-Marc Boillot (based in Pommard and taking a significant proportion of the vines) and Henri Boillot (Volnay). Together they essentially deprived daughter Jeanine and her husband Gerard Boudot of the lion’s share of their premier crus. Ergo from 1991 Gerard and Jeanine supplemented the family’s remaining vines with out-sourced fruit and set about rebuilding their own portfolio in Batard-Montrachet and Bienvenue-Batard-Montrachet. Jeanine’s son-in-law Benoit Riffault, who escorted me through their 2012s, commented that these days the domaine is out-sourcing less than previously. Now approximately 15% of fruit is bought in through contracts and I can imagine that figure might ultimately be zero.  Their portfolio did not go unscathed by the difficult growing season. There were one or two esteemed premier crus such as Les Folatieres and Les Champs Canet whereby the triple whammy of hail damage confiscated the wines of their usual breeding. Some of these parcels were up to 80% down and the total crop was depleted by half. Fortunately, they are in the minority. Otherwise, I found that their best wines were brimming over with vigor and tension, encapsulating the mineralite of their terroirs. Sauzet’s wines can sometimes be obscured by sulfur in their youth. However, I did not find such problems here. And I feel that as the domaine as relied less and less on out-sourced fruit, so their wines have become more and more consistent. In 2012 they are crowned by a scintillating Chevalier-Montrachet that ranks as one of the finest that I tasted. If that is beyond your means, then apart from some outstanding premier crus, their Puligny village cru is as dependable as ever. Spotting a couple of palates of village cru destined for “The Wine Society” in the UK, I imagined a lot of satisfied members savoring this superb wine over the next three or four years. N.B. Readers can view Benoit expressing his opinions of the 2012 vintage on www.erobertparker.com.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",,RP 93
1669,Etienne Sauzet,Bienvenues-Bâtard-Montrachet Grand Cru,"The 2012 Bienvenue-Batard-Montrachet Grand Cru is located on the Pucelles side of the vineyard and comes from 70-year-old vines, the oldest in Sauzet’s possession. The nose is very fragrant with scents of granite and dandelion emerging with aeration, all with very fine delineation. The palate is well-balanced with suggestions of white peach and dried apricot on the entry. It remains taut and linear. No flourish on the finish here – just direct mineral notes that leave you wanting another sip. This is infused with great tension and it should age well. 

Etienne Sauzet has been a source of fine Puligny wines since I first dipped my toe into Burgundy. I visited their winery located on the fringe of Puligny that was constructed just over ten years ago: a tastefully furnished facility equipped with a comfortable tasting room, ideal for laptops tired of being precariously balanced between barrels. Sauzet’s policy has been to buy in fruit to augment their own 9.5-hectare of holdings, almost exclusively from within Puligny-Montrachet. The original parcels had been accumulated by Etienne Sauzet in the 1920s and expanded in piecemeal fashion until 1989, whereupon his daughter divided their vineyards for tax purposes. After almost inevitable familial dissention the holdings were splintered to form domains Jean-Marc Boillot (based in Pommard and taking a significant proportion of the vines) and Henri Boillot (Volnay). Together they essentially deprived daughter Jeanine and her husband Gerard Boudot of the lion’s share of their premier crus. Ergo from 1991 Gerard and Jeanine supplemented the family’s remaining vines with out-sourced fruit and set about rebuilding their own portfolio in Batard-Montrachet and Bienvenue-Batard-Montrachet. Jeanine’s son-in-law Benoit Riffault, who escorted me through their 2012s, commented that these days the domaine is out-sourcing less than previously. Now approximately 15% of fruit is bought in through contracts and I can imagine that figure might ultimately be zero.  Their portfolio did not go unscathed by the difficult growing season. There were one or two esteemed premier crus such as Les Folatieres and Les Champs Canet whereby the triple whammy of hail damage confiscated the wines of their usual breeding. Some of these parcels were up to 80% down and the total crop was depleted by half. Fortunately, they are in the minority. Otherwise, I found that their best wines were brimming over with vigor and tension, encapsulating the mineralite of their terroirs. Sauzet’s wines can sometimes be obscured by sulfur in their youth. However, I did not find such problems here. And I feel that as the domaine as relied less and less on out-sourced fruit, so their wines have become more and more consistent. In 2012 they are crowned by a scintillating Chevalier-Montrachet that ranks as one of the finest that I tasted. If that is beyond your means, then apart from some outstanding premier crus, their Puligny village cru is as dependable as ever. Spotting a couple of palates of village cru destined for “The Wine Society” in the UK, I imagined a lot of satisfied members savoring this superb wine over the next three or four years. N.B. Readers can view Benoit expressing his opinions of the 2012 vintage on www.erobertparker.com.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",,RP 93
1670,Etienne Sauzet,Puligny-Montrachet 1er Cru Les Referts,"The 2012 Puligny-Montrachet 1er Cru Les Referts comes from their 0.7-hectare parcel of around 60-year-old vines located in the middle of the vineyard. It has a generous bouquet with melon, dried stone and flint notes that does not quite have the exuberance of the Champs-Gain. The palate is very well-balanced with cheeky peach notes furnishing the entry. This is a pretty Puligny, generous in the mouth with a slight viscosity coming through towards the finish. This is probably suitable for earlier drinking than Sauzet’s other premier crus. 

Etienne Sauzet has been a source of fine Puligny wines since I first dipped my toe into Burgundy. I visited their winery located on the fringe of Puligny that was constructed just over ten years ago: a tastefully furnished facility equipped with a comfortable tasting room, ideal for laptops tired of being precariously balanced between barrels. Sauzet’s policy has been to buy in fruit to augment their own 9.5-hectare of holdings, almost exclusively from within Puligny-Montrachet. The original parcels had been accumulated by Etienne Sauzet in the 1920s and expanded in piecemeal fashion until 1989, whereupon his daughter divided their vineyards for tax purposes. After almost inevitable familial dissention the holdings were splintered to form domains Jean-Marc Boillot (based in Pommard and taking a significant proportion of the vines) and Henri Boillot (Volnay). Together they essentially deprived daughter Jeanine and her husband Gerard Boudot of the lion’s share of their premier crus. Ergo from 1991 Gerard and Jeanine supplemented the family’s remaining vines with out-sourced fruit and set about rebuilding their own portfolio in Batard-Montrachet and Bienvenue-Batard-Montrachet. Jeanine’s son-in-law Benoit Riffault, who escorted me through their 2012s, commented that these days the domaine is out-sourcing less than previously. Now approximately 15% of fruit is bought in through contracts and I can imagine that figure might ultimately be zero.  Their portfolio did not go unscathed by the difficult growing season. There were one or two esteemed premier crus such as Les Folatieres and Les Champs Canet whereby the triple whammy of hail damage confiscated the wines of their usual breeding. Some of these parcels were up to 80% down and the total crop was depleted by half. Fortunately, they are in the minority. Otherwise, I found that their best wines were brimming over with vigor and tension, encapsulating the mineralite of their terroirs. Sauzet’s wines can sometimes be obscured by sulfur in their youth. However, I did not find such problems here. And I feel that as the domaine as relied less and less on out-sourced fruit, so their wines have become more and more consistent. In 2012 they are crowned by a scintillating Chevalier-Montrachet that ranks as one of the finest that I tasted. If that is beyond your means, then apart from some outstanding premier crus, their Puligny village cru is as dependable as ever. Spotting a couple of palates of village cru destined for “The Wine Society” in the UK, I imagined a lot of satisfied members savoring this superb wine over the next three or four years. N.B. Readers can view Benoit expressing his opinions of the 2012 vintage on www.erobertparker.com.

Importer: Vineyard Brands, Birmingham, AL; tel. (205) 980-8802",,RP 93
