,producer_name,product_name,description,vintage_full_name,critic_score
906,Louis Jadot,Monthélie 1er Cru Champs Fulliot (Domaine Louis Jadot),"The 2015 Monthélie 1er Cru Champs Fulliot has a lovely, quite beguiling bouquet just like the Sous Roches village cru: ample red cherries, crushed strawberry with a touch of mineralité coming through with aeration (cold limestone). The palate is medium-bodied with crisp acidity, lively with slightly darker fruit than the Monthélie Sous Roches, endowed with fine structure and vigor on the silky smooth finish. This is worth checking out and sure to be good value.",,RP (90-92)
907,Louis Jadot,Meursault 1er Cru Porusot (Domaine Louis Jadot),"The 2015 Meursault 1er Cru Porusot, which is from the domaine's vineyard, has a perfumed brioche and orange blossom-scented bouquet that feels pure and well defined. There is satisfying intensity here. The palate is well balanced with lightly honeyed citrus fruit, commendable weight in the mouth with a punchy, spicy finish. Not bad, although I would want more Meursault-like character to develop once this is in bottle.",,RP (90-92)
908,Louis Jadot,Meursault Narvaux (Maison Louis Jadot),"The 2015 Meursault Narvaux has a crisp, dried flower and honeysuckle-tinged bouquet that would benefit from a little more intensity. The palate has more tension and energy than the village cru, fresh and tensile with a spicy, peppery finish that lingers in the mouth. One to drink over the next 4-6 years.",,RP (90-92)
909,Louis Jadot,Savigny-lès-Beaune 1er Cru La Dominode (Domaine Louis Jadot),"The 2015 Savigny-les-Beaune 1er Cru La Dominode has the best bouquet of the three Savignys that I tasted from Louis Jadot, a melange of red and black fruit, a subtle dried rose petal note in the background. The palate is well balanced with a prickle of acidity on the entry that counterbalances the tart red cherry and strawberry fruit. There is good weight in the mouth, though like the Clos des Guettes, it just needs to carry a little more weight on the finish.",,RP (90-92)
910,Louis Jadot,Chassagne-Montrachet 1er Cru Cailleret (Maison Louis Jadot),"The 2015 Chassagne-Montrachet 1er Cru en Cailleret has a well-defined nose with resin-like aromas, beeswax and honeysuckle emerging with time. The palate is fresh and clean on the entry, well balanced with good acidity, just a dab of spice towards the second half that feels focused and harmonious. Fine, if just missing that extra spark.",,RP (90-92)
911,Louis Jadot,Meursault 1er Cru Charmes (Maison Louis Jadot),"The 2015 Meursault 1er Cru Charmes has a clean, correct bouquet with yellow flowers and hints of acacia honey emerging with time. The palate is crisp on the entry with good acidity, waxy in texture with a slightly short finish that will hopefully gain more persistence once in bottle.",,RP (90-92)
912,Louis Jadot,Aloxe-Corton 1er Cru Valozières (Maison Louis Jadot),"The 2015 Aloxe-Corton 1er Cru Valozières has a fragrant, dried rose petal-tinged bouquet with detailed red cherry and crushed strawberry aromas, elegantly unfolding in the glass and certainly offering more complexity than the village cru. The palate is medium-bodied with fine tannin, supple in the mouth with good grip. Maybe it comes across a little heavy towards the finish, but I suspect it will gain more detail by the time it is in bottle.",,RP (90-92)
913,Louis Jadot,Monthélie Sous Roches (Domaine Gagey),"The 2015 Monthelie les Sous Roches has a perfumed, floral bouquet with pretty redcurrant and wild strawberry scents that seem very pure and neatly integrated with the oak. The palate is medium-bodied with fine tannin and commendable density for a Monthelie. It exerts a gentle grip, suggesting a fine structure to this Monthelie that might last longer than many drinkers will afford it. An excellent Monthelie from Jadot and it comes recommended.",,RP (90-92)
914,Louis Jadot,Chambolle-Musigny Les Drazeys (Domaine Gagey),"The 2015 Chambolle-Musigny Les Drazey felt a little subdued on the nose and only reluctantly opened to reveal light woodland scents filtering through the dark berry fruit. The palate is better with fine, quite firm tannin that render it almost Morey-like in style, matched by fine acidity and a slightly serious but appealing finish. Give any bottles a couple of years to just mellow.",,RP (90-92)
915,Louis Jadot,Morey-Saint-Denis 1er Cru Clos des Ormes (Maison Louis Jadot),"The 2015 Morey-Saint-Denis 1er Cru Clos des Ormes has an attractive cranberry and dark berry nose, hints of brown spice/cola just in the background and lending complexity. The palate is medium-bodied with fine definition, a strict and linear Clos des Ormes with a pleasant saline finish that just needs a little more depth.",,RP (90-92)
916,Louis Jadot,Saint Aubin 1er Cru Les Murgers Dents de Chien (Maison Louis Jadot),"The 2015 Saint Aubin 1er Cru les Murgers Dents de Chien offers clean and pure lime, green apple and white peach aromas on the nose, a hint of licorice emerging with aeration. The palate is well balanced with sappy citrus fruit on the entry and a composed, citrus peel and spice-infused finish that lingers nicely in the mouth.",,RP (90-92)
917,Louis Jadot,Gevrey-Chambertin 1er Cru Les Poissenots (Domaine Louis Jadot),"The 2015 Gevrey-Chambertin 1er Cru Les Poissenots has a smudged bouquet of mulberry, cranberry and rose petals, a touch of warmth of the growing season peeking through. The palate is medium-bodied with fine delineation, nicely poised, although it just seems to run out of a few ideas towards the conservative finish (wherein I discern more precision with the Petite Chapelle).",,RP (90-92)
918,Louis Jadot,Chorey-lès-Beaune Beaumonts (Domaine Gagey),"The 2015 Chorey les Beaune Beaumonts (under the Domaine Gagey label) has a healthy deep color. The nose is vigorous with bright aromas of black plum and redcurrant jus, a slight tinniness that will disappear before bottling. The palate is medium-bodied with good extraction, a structured and masculine Chorey-les-Beaune, broody at the moment with a clean, if slightly short finish. It will hopefully just spread its wings by the time of bottling.",,RP (90-92)
919,Louis Jadot,Santenay Clos de Malte (Domaine Louis Jadot),"The 2015 Santenay Clos de Malte has more refinement and purity on the nose than the Santenay Clos des Gatsulards: strawberry and morello cherry, just a hint of vanilla pod. The palate is well balanced with a fine backbone, nicely focused and bright with less of the bitterness coming through on the finish compared to the Gatsulards. Drink over the next 5-6 years.",,RP (90-92)
920,Louis Jadot,Nuits-Saint-Georges 1er Cru Les Boudots (Domaine Gagey),"The 2015 Nuits Saint Georges 1er Cru Les Boudots displayed a slight metallic note on the nose, though underneath lay plenty of crisp blackberry and black plum fruit, focused if perhaps missing a little charm. The palate is fresh and crisp on the entry and I wager showing more class than the aromatics. Nicely balanced with a dash of black pepper on the finish, hopefully the aromatics will improve and just gain a tad more personality by the time of bottling.",,RP (90-92)
921,Louis Jadot,Puligny-Montrachet 1er Cru Les Referts (Domaine Louis Jadot),"The 2015 Puligny-Montrachet 1er Cru Les Referts was more austere than the Puligny La Garenne on the nose and needed more coaxing before it offered pleasant, if not riveting grass-clipping and granite aromas. The palate is smooth on the entry with spicy citrus fruit, though I discern more mineralité and tension coming through on the La Garenne at this moment. Let's see how it plays out once in bottle.",,RP (90-92)
922,Louis Jadot,Puligny-Montrachet 1er Cru Les Pucelles (Maison Louis Jadot),"The 2015 Puligny-Montrachet 1er Cru Les Pucelles was reduced on the nose when I tasted it from a barrel sample. The palate is ripe on the entry with tropical notes: pineapple and guava, a little low in acidity and as a consequence, feels a little smudged on the finish. Hopefully it will gain more nerve by the time it is in bottle.",,RP (90-92)
923,Louis Jadot,Santenay 1er Cru Clos Rousseau (Maison Louis Jadot),"The 2015 Santenay 1er Cru Clos Rousseau has a very ""airy"" bouquet with red cherries and bergamot tea aromas, perhaps requiring just a little more complexity in view of its premier cru status. The palate is medium-bodied with a slightly pinched opening, a pinch of Asian spice tincturing the red fruit, segueing into a slightly broody, but nicely structured finish. It will require a year or two in bottle before broaching.",,RP (90-92)
924,Louis Jadot,Savigny-les-Beaune 1er Cru Clos des Guettes (Domaine Gagey),"The 2015 Savigny-les-Beaune 1er Cru Clos des Guettes has a fine, fruit-laden bouquet with ample red cherry and cranberry fruit, well defined with neatly integrated oak. The palate is well balanced with a gentle grip on the entry, dark plum and cranberry notes and fine balance, although it just seems to clam up a little on the finish.",,RP (90-92)
925,Louis Jadot,Vosne-Romanée Village (Maison Louis Jadot),"The 2015 Vosne-Romanée Village has an uncomplicated but attractive raspberry and wild strawberry-scented bouquet. The palate has a nice piquancy on the entry, builds in the mouth to a structured finish that is detailed and focused, though just shortchanges a little on the aftertaste. Still, this is a very decent Vosne-Romanée.",,RP (90-92)
926,Louis Jadot,Volnay 1er Cru en l'Ormeau (Domaine Gagey),"The 2015 Volnay 1er Cru en l'Ormeau, under the Domaine Gagey label, has an appealing, quite rounded bouquet with ample red cherry, strawberry and cranberry fruit, a touch of dried honey giving away the warmth of the growing season in the background. The palate is smooth and cohesive on the entry with moderate depth, although I found the finish taciturn and needing more mineralité and tension to come through. I would look for some melioration by the time of bottling.",,RP (90-92)
927,Louis Jadot,Pernand-Vergelesses 1er Cru Clos de la Croix de Pierre Blanc (Domaine des Héritiers Jadot),"The 2015 Pernand-Vergelesses Clos de la Croix de Pierre has an enticing bouquet with tropical tones: papaya, mango and guava that render this very seductive. The palate is fresh on the entry with a pinch of white pepper, moderate depth with a lively, spicy finish. This is worth seeking out and a well-crafted and commercial, yet satisfying white Burgundy.",,RP (90-92)
928,Louis Jadot,Chassagne-Montrachet Village (Maison Louis Jadot),"The 2015 Chassagne-Montrachet Villages is more successful than its Meursault counterpart this year. It has a pleasant, simple, tropical-tinged bouquet with wild honey and brioche scents developing. The palate is well balanced with a soft, slightly yeasty entry with good acidity and fine salinity on the finish. This comes recommended.",,RP (90-92)
929,Louis Jadot,Côte de Nuits Villages Le Vaucrain (Domaine Louis Jadot),"The 2015 Côte de Nuits Village Le Vaucrain has a slightly aloof, dark berry and earl grey-tinged bouquet that is very appealing. The palate is medium-bodied with supple tannin, not a wine of great finesse, but it offers plenty of depth and roundness, the finish offering a surfeit of delicious red cherry and strawberry fruit.",,RP (90-92)
930,Louis Jadot,Meursault 1er Cru Blagny (Maison Louis Jadot),"The 2015 Meursault Blagny has an unapologetically tropical-driven bouquet with pineapple and mango to the fore, a generous dab of honey ramming home the point. The palate is balanced with good acidity, quite linear and feels just a little muted on the finish, as if it wants to leave the aromatics to do all the talking. Give it 2-3 years in bottle.",,RP (90-92)
931,Louis Jadot,Meursault Village (Maison Louis Jadot),"The 2015 Meursault Villages has quite a rich bouquet with clear honey and brioche aromas rather disguising its origins at the moment. The palate is crisp on the entry, again well balanced with a fine threat of acidity, though I would like more Meursault character, that trademark nuttiness, to come through on the finish by the time of bottling.",,RP (90-92)
932,Louis Jadot,Ladoix Le Clou d'Orge (Domaine Gagey),"The 2015 Ladoix le Clou d'Orge, under the Domaine Gagey label, has a sense of airiness on the nose with light acacia honey and jasmine aromas. The palate is balanced with a slightly viscous opening, a fine seam of acidity with candied orange peel towards the finish. Recommended.",,RP (90-92)
933,Louis Jadot,Marsannay Blanc (Domaine Louis Jadot),"The 2015 Marsannay Blanc includes one hectare of pigmented Chardonnay conveniently called ""Rosé"". It has an attractive, lightly honeyed bouquet with white flowers, brioche and light yeasty aromas. The palate is well balanced with crisp acidity, quite taut and linear, good energy with a spicy, almost resinous finish. Enjoy this over the next 4-6 years.",,RP (90-92)
934,Louis Jadot,Maranges 1er Cru Les Fussières (Maison Louis Jadot),"The 2015 Maranges 1er Cru Les Fussières has an already open, expressive bouquet; not the most complex with its crushed strawberry and raspberry fruit, just a little ephemeral for a Marnages. The palate is sweet on the entry with candied red fruit and noticeable acidity following on from the three Santenays that I tried directly before. Edgy and tensile, this should age nicely over the next 5-7 years.",,RP (90-92)
935,Louis Jadot,Puligny-Montrachet (Maison Louis Jadot),"The 2015 Puligny-Montrachet Villages has a light citrus and green apple-scented bouquet that needs more vigor (although this was not the final blend). The palate is ripe on the entry with a slightly viscous texture, honeyed compared to the 2014 with a touch of freshly shaved ginger on the finish. For early drinking, over the next 3-5 years.",,RP (90-92)
936,Louis Jadot,Pernand-Vergelesses Les Combottes (Maison Louis Jadot),"The 2015 Pernand-Vergelesses Combottes (under ""Domaine Gagey"" rather than Louis Jadot) has an attractive bouquet with green apple, lime and a touch of vanilla essence. There is a satisfying sense of energy interwoven. The palate is crisp and taut with a crisp line of acidity, pear and nectarine complemented by a touch of spice towards the finish. Feisty and enjoyable - probably good value.",,RP (90-92)
937,Louis Jadot,Bourgogne Le Chapitre (Domaine Gagey),"The 2015 Bourgogne le Chapitre, from a very underestimated vineyard in my opinion, has a lovely ripe red cherry and strawberry-scented bouquet. The palate is sweet and supple with good depth, a fine bead of acidity and a simple yet delicious, tart cherry finish. Enjoy this over the next 3-4 years.",,RP (90-92)
938,Louis Jadot,Saint-Aubin Blanc (Maison Louis Jadot),"The 2015 Saint Aubin Village had a pleasant reduction on the nose, while the palate has crisp acidity, a little flinty in style with a touch of spice towards the pretty finish. It might lack the weight and presence you would expect, but it is well balanced and focused. Drink over the next 3-4 years.",,RP (90-92)
939,Louis Jadot,Savigny-lès-Beaune 1er Cru Clos des Guettes Blanc (Domaine Gagey),"The 2015 Savigny les Beaune 1Er Cru Clos des Guettes, under the ""Domaine Gaget"" label, was reduced to six barrels this year. It has a composed bouquet with white peach and dried pineapple scents, a touch of candle wax in the background. The palate is nicely balanced with a spicy, lemongrass-tinged opening, although it seems to fade a little prematurely towards the finish when you were hoping it would build. Not bad overall, but the 2014 was in a different class.",,RP (90-92)
940,Louis Jadot,Nuits-Saint-Georges Village (Maison Louis Jadot),"The 2015 Nuits Saint Georges Village has a slightly compact but focused bouquet, perhaps at the moment not delivering the ""flow"" or amplitude of the Vosne-Romanée Village. The palate is medium-bodied with supple tannin, a little rustic in style, balanced if just needing to show more complexity and tension on the finish.",,RP (90-92)
941,Louis Jadot,Santenay Clos de Malte Blanc (Domaine Louis Jadot),"The 2015 Santenay Clos de Malte (Blanc) has a potent orange zest, lemon curd and yellow plum-scented bouquet that offers a satisfying brightness. The palate is fresh on the entry with lime and green apple. It comes across a tad more austere than the aromatics suggest, but with a pleasant, if rather short finish.",,RP (90-92)
942,Louis Jadot,Volnay Village (Maison Louis Jadot),"The 2015 Volnay Villages has an uncomplicated bouquet with dark cherry and briary scents, just a little straightlaced for a Volnay. The palate is medium-bodied with chewy tannin. There is good weight in the mouth, quite sinewy in style, although it needs to express more Volnaysian character to merit a higher score.",,RP (90-92)
943,Louis Jadot,Meursault 1er Cru Perrières (Maison Louis Jadot),"The 2015 Meursault 1er Cru Perrières boasts the finest and most sophisticated bouquet among Jadot's premier cru Meursaults: scents of yellow plum, dandelion, sunflower seeds and lemon curd. The palate is well balanced with crisp acidity, good weight in the mouth, though it needs more acidity to cut through the richness on the finish. I suspect this will gain more tension by the time of bottling.",,RP (90-92)
944,Louis Jadot,Puligny-Montrachet 1er Cru Garenne (Maison Louis Jadot),"The 2015 Puligny-Montrachet 1er Cru Garenne has an attractive bouquet: red apple, pear drop and citrus fruit, reserved but growing in stature in the glass. The palate is fresh and vibrant with a clean line of acidity, fresh and crisp with a tensile, understated finish that has class. This is a well-crafted Puligny, if not quite up there with last year's 2014.",,RP (90-92)
945,Louis Jadot,Nuits-Saint-Georges 1er Cru Les Saint Georges (Maison Louis Jadot),"The 2015 Nuits Saint Georges 1er Cru Les Saint Georges felt a little withdrawn on the nose when I tasted it, missing the depth and breeding I look for in the auspicious vineyard. The palate is medium-bodied with supple red and black fruit. There is a firm backbone here, a nascent hardness that will disappear with bottling and bottle age. It is a wine of substance that needs to muster personality and grace.",,RP (90-92)
946,Louis Jadot,Beaune 1er Cru Les Theurons (Domaine Gagey),"The 2015 Beaune 1er Cru Les Theurons was more closed than its Beaune ""siblings"" and only reluctantly offered scents of undergrowth-tinged red berry fruit, hints of brown spices emerging with time and suggesting a more complex aromatic profile down the line. The palate is medium-bodied with supple tannin, good weight and more sappiness than the Beaune Grèves, if not quite the same degree of detail. Still, this is a commendable 2015 that perhaps just needs to step up its game once in bottle.",,RP (90-92)
947,Louis Jadot,Chassagne-Montrachet 1er Cru Baudines (Maison Louis Jadot),"The 2015 Chassagne-Montrachet 1er Cru Baudines has a floral nose, buttercups and dandelion mixed with light citrus peel and baked bread aromas. The palate is fresh and vibrant on the entry, well balanced with a keen thread of acidity, not quite as sophisticated or as nuanced as the 2015 Chassagne Embazées, but with commendable persistence on the finish.",,RP (90-92)
948,Louis Jadot,Pernand-Vergelesses 1er Cru Clos de la Croix de Pierre (Domaine Louis Jadot),"The 2015 Pernand-Vergelesses 1er Cru Clos de la Croix de Pierre has a lovely blackcurrant leaf and raspberry-scented bouquet that is both detailed and focused. The palate is medium-bodied with a supple texture, a racy line of acidity, leading to a harmonious black cherry and quite spicy finish that lingers in the mouth. This is a very fine Pernand-Vergelesses from Louis Jadot.",,RP (90-92)
949,Louis Jadot,Pommard 1er Cru Clos de la Commaraine (Maison Louis Jadot),"The 2015 Pommard 1er Cru Clos de la Commaraine has an outgoing and almost Volnay-like bouquet with copious red cherry and strawberry tart aromas neatly integrated with the oak. The palate is medium-bodied with sweet ripe red cherry and raspberry fruit, fine tannin and a pleasant spice-tinged finish that lingers in the mouth. This is simply a lovely Pommard to enjoy over the next decade.",,RP (90-92)
950,Louis Jadot,Marsannay Les Longeroies (Domaine Louis Jadot),"The 2015 Marsannay les Longeroies has a well-defined bouquet with ample red cherry and strawberry fruit; a touch of bergamot and iris in the background. The palate is medium-bodied with supple red cherry and strawberry fruit, plenty of joie-de-vivre here with a brisk, playful finish. This is a delight.",,RP (90-92)
951,Louis Jadot,Marsannay Clos du Roy (Domaine Gagey),"The 2015 Marsannay Clos du Roy, under the ""Domaine Gagey"" label, has a satisfying, plump, small red cherry, kirsch and orange zest-scented bouquet that captures the precocity of Marsannay without spilling over into blowsiness. The palate is smooth on the entry with supple tannin that lend this a smooth, silky texture. The red cherry and kirsch fruit is complemented by a touch of brown spice towards the finish, completing what feels like an accessible but very delicious Marsannay.",,RP (90-92)
952,Louis Jadot,Santenay Clos des Gatsulards Monopole (Domaine Gagey),"The 2015 Volnay 1er Cru Les Santenots showed a subtle patisserie scent on the nose, a hint of baking powder behind the veneer of raspberry coulis and strawberry aromas. The palate is medium-bodied with a slightly grainy texture, a mixture of red and black fruit leading to a sappy, quite tensile finish. Not a bad Santenots by any means, though a couple of paces behind the rest of the pack.",,RP (85-87)
953,Louis Jadot,Beaune 1er Cru Bressandes Blanc (Domaine Gagey),"The 2015 Beaune 1er Cru Bressandes felt a little basic and too primal on the nose, somewhat anonymous after some of Jadot's other 2015 whites. The palate is well balanced with simple, lightly honeyed fruit, moderate acidity, but again the finish does not have much to say, does not quite get a grip of this fine vineyard. Let's see if it meliorates by the time of bottling.",,RP (85-87)
954,Louis Jadot,Bouzeron (Domaine Gagey),"The 2015 Bouzeron Village was a little cloudy in the glass. Nevertheless, the aromatics appeared quite pure with melon and nectarine aromas. The palate has quite a sharp sour ""bite"" on the entry, moderate weight with a slightly muffled finish. Probably this Bouzeron will be for early drinking only.",,RP (85-87)
955,Louis Jadot,Santenay 1er Cru Les Gravières Blanc (Maison Louis Jadot),"The 2015 Santenay 1er Cru Gravières Blanc was showing some reduction on the nose when I tasted it. The palate is lightly honeyed on the entry, phenolic in style with a sense of heaviness that drags it down. I don't think the 2015 suited this warm site and preferred the 2014 last year.",,RP (85-87)
956,Louis Jadot,Corton Clos du Roi Grand Cru (Maison Louis Jadot),"The 2015 Corton Clos du Roi Grand Cru felt a little odd on the nose, very high-toned and floral to the point where it obscured its Corton origins. (Winemaker Frédéric Barnier told me it was a very late malolactic and had spent a little longer in new barrel.) The palate is sweet and candied, very ripe and powerful, perhaps picked a couple of days late because for me, there is excessive sucrosity on the finish. I will seek to re-taste this at a later point.",,RP (85-87)
957,Louis Jadot,Chapelle-Chambertin Grand Cru (Domaine Louis Jadot),"Tasted blind at the Burgfest tasting in Beaune, the 2013 Chapelle-Chambertin Grand Cru was showing a pleasant reduction on the nose. The are plenty of clean and crisp redcurrant and cranberry fruit, hints of lavender and cassis. The palate is medium-bodied with fleshy ripe red cherry and wild strawberry fruit, very fine tannin, good backbone with a wondrous, complex, spice-tinged finish that has impressive persistence, more than a minute perhaps. This is a superb Chapelle-Chamberlin from Jadot. Tasted September 2016.",,RP (85-87)
958,Louis Jadot,Gevrey-Chambertin 1er Cru Clos Saint-Jacques (Domaine Louis Jadot),"Tasted blind at the Burgfest tasting in Beaune, the 2013 Gevrey-Chambertin 1er Cru Clos Saint-Jacques has a composed bouquet with dark cherry, red plum, a light estuarine influence seeping through with aeration, all with good intensity and focus. The palate is medium-bodied with firm tannin, plenty of blackcurrant and raspberry fruit, tensile with a brisk and quite punchy finish. I thought it might be Bruno Clair's Clos Saint Jacques before its identity was revealed - a classy number from the Jadot team. Tasted September 2016.",,RP (85-87)
959,Louis Jadot,Chevalier-Montrachet Grand Cru Les Demoiselles (Domaine des Héritiers Jadot),"Tasted blind at the annual “Burgfest” tasting in Bouilland. The 2013 Chevalier-Montrachet Demoiselle Grand Cru, bottled under DIAM, was showing a little oxidation on the nose that shaves away mineralité and terroir expression. The palate is tangy and a little chewy on the entry with hints of marmalade and orange peel. While there is satisfying weight in the mouth, it is missing some precision at the moment. The harmony here and the tension suggest that this should develop for those with the nous to age their bottles for several years. Tasted May 2016.",,RP (85-87)
960,Louis Jadot,Puligny-Montrachet 1er Cru Clos de la Garenne (Duc de Magenta),"Tasted blind at the annual “Burgfest” tasting in Bouilland. The 2013 Puligny-Montrachet 1er Cru Clos de la Garenne has a generous bouquet that is lifted by some rather obvious creamy new oak. You might describe it as a punter friendly Puligny. The palate is balanced with moderate weight, a little simple, and you could argue that it does not deliver the personality of some of its peers. It is a satisfying Clos de la Garonne, even if it does not quite fulfill my expectations from barrel. Tasted May 2016.",,RP (85-87)
961,Louis Jadot,Corton-Charlemagne Grand Cru (Domaine des Héritiers Jadot),"Tasted blind at the annual “Burgfest” tasting in Bouilland. The 2013 Corton-Charlemagne Grand Cru, which was bottled under DIAM, has an attractive nose with dried honey, grapefruit and beeswax aromas, though it seems to lose some of its definition in the glass. The palate is ripe and honeyed on the entry, waxy in texture and quite spicy, though what it lacks is precision and complexity on its rather predictable finish. This just falls short of my expectations from barrel. Tasted May 2016.",,RP (85-87)
962,Louis Jadot,Puligny-Montrachet 1er Cru Les Folatières (Maison Louis Jadot),"Tasted blind at the annual “Burgfest” tasting in Bouilland. The 2013 Puligny-Montrachet 1er Cru Les Folatières was showing plenty of new oak on the vanilla-laced, almost buttery bouquet. There is too much botrytis here. The palate is well balanced with candied orange peel and peachy notes, rich and generous but missing genuine Puligny-like characteristics. This was another 2013 white closed under DIAM that seemed a little denuded of character. Tasted May 2016.",,RP (85-87)
963,Louis Jadot,Clos Vougeot Grand Cru (Domaine Louis Jadot),"Tasted blind at the Burgfest tasting in Beaune, the 2013 Clos de Vougeot Grand Cru has an animated, quite oaky bouquet that veers towards black fruit rather than red. It does not quite ""flow"" like others, a bit green perhaps. The palate is actually better with succulent tannin, a keen line of acidity, though it tapers in and feels raw on the finish. It is a disappointing wine from Jadot and this is the second time that I have tasted it blind. Tasted September 2016.",,RP (85-87)
964,Louis Jadot,Chablis (Maison Louis Jadot),"The 2015 Chablis Villages, matured entirely in stainless steel, has a delineated citrus lemon and flint scented bouquet that opens nicely in the glass. The palate is balanced with crisp acidity, fine tension with a pleasant saline finish. This forms a very competent Chablis Village.",,RP (85-87)
965,Louis Jadot,Beaujolais (Maison Louis Jadot),"The 2015 Beaujolais is noticeably deep in color. It offers dark berry fruit on the nose, though I find it missing a little joie de vivre considering the vintage, like a party-goer refusing to dance. The palate is medium-bodied with simple black cherry and strawberry fruit, clean and fresh on the finish. It's a kind of ""in and out"" Beaujolais that goes about its business with minimum fuss. Not bad, although there are better in 2015.",,RP (85-87)
966,Louis Jadot,Chablis 1er Cru Fourchaume (Maison Louis Jadot),"The 2014 Chablis 1Er Cru Fourchaume, which spent 13-15 months on the lees, has a perfumed, floral bouquet with hints of rose petal infusing the citrus fruit lacked with dried pineapple. The palate is fresh and vibrant with good depth in the mouth. This feels harmonious and nicely poised, the salinity surfacing towards the sappy finish, and begging you back for another sip. This is an excellent, well-crafted Chablis Fourchaume from Jadot.",,RP (85-87)
967,Louis Jadot,Chablis Grand Cru Les Preuses (Maison Louis Jadot),"The 2014 Chablis Grand Cru les Preuses was vinified in both stainless steel and Burgundy barrels; it has quite a pronounced waxy bouquet with damp earthy scents tincturing the citrus fruit. It just needs a little more cohesion at the moment. The palate is medium-bodied with crisp acidity, rounded and quite opulent in the mouth, with slightly lower in acidity than I would have preferred; however, it is still showing a sensual side of Chablis on the finish that is very appealing, plus a spicy aftertaste that lingers nicely.",,RP (85-87)
968,Louis Jadot,Chablis (Maison Louis Jadot),"The 2014 Chablis Villages has a rather conservative bouquet that is clean and delineated, but lacks real complexity. The palate is balanced with a pleasant, bitter lemon entry, but it does not really build on that and finishes in a rather orthodox and ordinary fashion. Personally, I find more to enjoy with the 2015 Chablis.",,RP (85-87)
969,Louis Jadot,Meursault 1er Cru Charmes (Maison Louis Jadot),"The 1969 Meursault 1er Cru Les Charmes sported a burnished golden hue, commensurate with its age. There was a slight mustiness on the nose, resinous and earthy, Seville orange marmalade loitering in the background. The palate has a pleasant viscosity, surprisingly rich and opulent, almost like a slightly oxidized old Barsac. What it misses is the requisite tension on the finish. Tasted December 2015.",,RP (85-87)
970,Louis Jadot,Chambertin Grand Cru (Maison Louis Jadot),"The 2014 Chambertin Grand Cru has a lot of finesse and composure on the nose and to be honest, it shows the 2014 Mazis-Chambertin how it's done -- very focused and complex with great tension and energy. The palate is very well balanced with fine, supple tannin. It is beautifully focused, very natural and effortless with a lingering, minerally finish that goes on and on. This is predictably one of the standouts from Jadot this year.",,RP (85-87)
971,Louis Jadot,Musigny Grand Cru (Domaine Louis Jadot),"The 2014 Musigny Grand Cru has a pure, enticing, quite regal bouquet with red plum and blackberry scents, wild hedgerow and wilted rose petals -- all very nuanced, so much so that you almost miss its intrinsic intensity. The palate is medium-bodied with supple tannin, very well judged acidity and tangible mineralité, especially on the precise finish that carries enormous persistence as it fans out.",,RP (85-87)
972,Louis Jadot,Clos Saint-Denis Grand Cru (Domaine Gagey),"The 2014 Clos St Denis Grand Cru, from 55-year-old vines (more or less), has a very pure, delineated, sophisticated bouquet with captivating purity. It is actually more Clos de la Roche in style! The palate is very sensual on the entry with dark plum, sea salt and a hint of juniper berry. The tannins are fine but form a framework around the long finish, completing an impressive and delicious Clos Saint Denis from Jadot.",,RP (85-87)
973,Louis Jadot,Montrachet Grand Cru (Maison Louis Jadot),"The 2014 Montrachet Grand Cru has a much more nuanced bouquet than the Chevalier Montrachet, brilliantly defined but more conservative in some ways. It gently unfurls in the glass with touches of citrus peel, flint and melted wax, although I found the Chevalier more engaging at the moment. The palate is supremely well balanced with perfect acidity, just a hint of honey floating in the background, but perhaps missing a little complexity and detail on the finish compared to both the Chevalier and the Bâtard. This is very fine, but it is not the grand cru that I would choose from Louis Jadot...at least not this year.",,RP (85-87)
974,Louis Jadot,Bâtard-Montrachet Grand Cru (Maison Louis Jadot),"The 2014 Bâtard Montrachet Grand Cru is much more convincing and energetic on the nose compared to the Bienvenue with upfront, flinty scents storming from the glass. The palate has a touch of viscosity on the entry, predicating a powerful and broad shouldered Bâtard that is determined to make an impression, which it does. It is very well balanced, very intense and just a lovely white grand cru Burgundy.",,RP (85-87)
975,Louis Jadot,Chambolle-Musigny 1er Cru Les Amoureuses (Domaine Louis Jadot),"The 2014 Chambolle Musigny 1er Cru les Amoureuses has a more engaging nose than the 2014 Bonnes-Mares at the moment, with vivacious blueberry and raspberry coulis scents, and an underlying mineralité that draws you in. The palate is medium-bodied with crisper tannin than the aforementioned grand cru, fine tension, quite linear in style with a tingle of spice towards the gentle but sophisticated finish. It is a more restrained Amoureuses from Jadot, but one exuding class.",,RP (85-87)
976,Louis Jadot,Nuits-Saint-Georges 1er Cru Les Vaucrains (Maison Louis Jadot),"The 2014 Nuits Saint Georges 1er Cru les Vaucrains has a stylish bouquet with ebulliant red cherry, strawberry and cold stone scents that are beautifully defined. The palate is ripe and sensual on the entry with a keen line of acidity. The tannin here really express the propitious nature of les Vaucrains, imparting impressive detail and precision on the long, sustained finish. Superb!",,RP (85-87)
